method,Age,marginal_W2_dist,traj_W2_dist,FP_TV_dist,FP_perc_matches,n_iter,opt_time,const_err,experiment,N,T
gStatOT,10.0,0.35783722344555247,0.5767585359139709,0.050798237,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,13.0,0.36320492491944006,0.6153400437563428,0.012335569,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,16.0,0.3626156061840996,0.5838463986879902,0.116031826,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,19.0,0.3630639154848735,0.5973136094971967,0.080683194,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,21.0,0.35284226367781696,0.5668697158846261,0.042645574,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,24.0,0.3436463157883002,0.5502858964145222,0.05037401,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,27.0,0.3381814549743049,0.5300976422806073,0.13303736,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,30.0,0.32384722087920553,0.5761449549844432,0.026485676,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,33.0,0.32469261537114114,0.6642237063162524,0.05506482,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,36.0,0.33218439855841114,0.5321670365348043,0.06841104,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,39.0,0.31849160027668566,0.5585897260877304,0.03952013,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,41.0,0.3215457810915754,0.49830930556833203,0.09301055,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,44.0,0.3258211211740934,0.5380449393624737,0.012865636,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,47.0,0.33138143904213463,0.5618982747403944,0.08804487,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,50.0,0.3287706366427195,0.5629463787666478,0.10007553,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,53.0,0.34246488343028036,0.5359019276908403,0.029273098,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,56.0,0.3154609717515922,0.5440826120085915,0.04920007,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,59.0,0.3181335854247801,0.5446884688332801,0.02660188,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,61.0,0.31602251677880594,0.4895054552332484,0.058090437,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,64.0,0.3341689878310596,0.45354514630788423,0.112224124,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,67.0,0.3177703815430069,0.5186926371756839,0.022674821,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,70.0,0.3178796086745032,0.5065002124146856,0.06577433,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,73.0,0.32436071528483557,0.48481473829487054,0.12514515,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,76.0,0.3203004637677396,0.5108191038567081,0.07070954,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,79.0,0.32187985200728525,0.562948205110752,0.048171464,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,81.0,0.3291961701901994,0.5402817683341976,0.08326981,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,84.0,0.3375095307092026,0.504790942050903,0.06429437,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,87.0,0.3333500363008192,0.48903041037032374,0.08646691,100.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,90.0,0.3438321757456352,0.4764152059634611,0.16915078,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,93.0,0.3486174717734758,0.5446705956583002,0.26399773,80.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,96.0,0.3606176773867725,0.509200315060869,0.14552984,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
gStatOT,99.0,0.37530648479179896,0.49908879784042154,0.10808046,90.0,50000.0,1.49 mins,6.120122640207448e-05,2,350,35
StatOT,2.0,0.5193655374731098,0.8916669477931067,0.34297746,80.0,,,9.71445146547012e-17,2,350,35
StatOT,4.0,0.5428667828541741,1.041048181096692,0.60891104,70.0,,,5.551115123125783e-17,2,350,35
StatOT,7.0,0.5119876940845164,0.9175957078724217,2.0,70.0,,,8.326672684688674e-17,2,350,35
StatOT,10.0,0.5441654086036104,1.1300894751162605,0.7456156,80.0,,,8.326672684688674e-17,2,350,35
StatOT,13.0,0.6022792165025156,0.8008257693705252,0.8854703,60.0,,,8.326672684688674e-17,2,350,35
StatOT,16.0,0.6780081569601712,1.302505241109711,2.0,60.0,,,8.326672684688674e-17,2,350,35
StatOT,19.0,0.5886195495489314,1.0164591207929388,0.65862024,70.0,,,1.172117958248009e-13,2,350,35
StatOT,21.0,0.6300110647965734,1.0563443844063103,0.5057142,80.0,,,5.551115123125783e-17,2,350,35
StatOT,24.0,0.6126276816770237,1.1494157418937136,0.5911409,70.0,,,6.938893903907228e-17,2,350,35
StatOT,27.0,0.5347963391961397,1.093257846143851,0.6305758,80.0,,,4.163336342344337e-17,2,350,35
StatOT,30.0,0.5430585200325677,1.0189491780923803,2.0,80.0,,,6.938893903907228e-17,2,350,35
StatOT,33.0,0.6143439083334853,0.828612202762507,1.2738311,30.0,,,6.938893903907228e-17,2,350,35
StatOT,36.0,0.48814978216156857,0.8933936250382811,0.34239542,100.0,,,5.551115123125783e-17,2,350,35
StatOT,39.0,0.5824720277945831,1.023341054390808,1.083212,50.0,,,5.551115123125783e-17,2,350,35
StatOT,41.0,0.6742168368740343,0.9291496234098927,2.0,70.0,,,5.551115123125783e-17,2,350,35
StatOT,44.0,0.5266407687213289,0.8036858383360824,1.3639643,30.0,,,1.1102230246251565e-16,2,350,35
StatOT,47.0,0.5068426298840268,0.9155948721850846,2.0,40.0,,,4.163336342344337e-17,2,350,35
StatOT,50.0,0.5390269839767583,0.7737447366964475,1.1488984,40.0,,,5.551115123125783e-17,2,350,35
StatOT,53.0,0.5740168408187355,0.9748362942889076,2.0,40.0,,,4.163336342344337e-17,2,350,35
StatOT,56.0,0.6002934495087403,1.0757118752800896,0.5179635,80.0,,,6.938893903907228e-17,2,350,35
StatOT,59.0,0.6925071653893579,1.194791033012232,0.59641135,70.0,,,6.938893903907228e-17,2,350,35
StatOT,61.0,0.5076489419413485,1.082001854271362,0.9426991,60.0,,,6.938893903907228e-17,2,350,35
StatOT,64.0,0.5769413959843861,1.0785424622486797,0.7432323,60.0,,,9.71445146547012e-17,2,350,35
StatOT,67.0,0.47995563124592416,0.9798423546620855,0.19957075,90.0,,,1.1102230246251565e-16,2,350,35
StatOT,70.0,0.512132399266154,1.0863994361964047,0.7766772,70.0,,,4.163336342344337e-17,2,350,35
StatOT,73.0,0.5419639292475851,1.0849009800556109,0.39221507,60.0,,,1.1102230246251565e-16,2,350,35
StatOT,76.0,0.4975783744505723,1.0873111254962973,0.83070725,70.0,,,9.71445146547012e-17,2,350,35
StatOT,79.0,0.6834327535271396,1.2311343520409153,0.6897703,70.0,,,5.551115123125783e-17,2,350,35
StatOT,81.0,0.48360094099134143,0.869063553806289,0.9036086,60.0,,,1.3877787807814457e-16,2,350,35
StatOT,84.0,0.5299075473613818,1.0399596927451291,2.0,50.0,,,5.551115123125783e-17,2,350,35
StatOT,87.0,0.547770860478342,1.0196370245037196,1.009158,50.0,,,4.163336342344337e-17,2,350,35
StatOT,90.0,0.6528933519842468,1.293268708785684,0.82693386,50.0,,,9.71445146547012e-17,2,350,35
StatOT,93.0,0.49884267878100835,0.996417737477832,0.8509995,60.0,,,4.163336342344337e-17,2,350,35
StatOT,96.0,0.4712320886375487,1.0423099585777662,0.33730882,70.0,,,4.163336342344337e-17,2,350,35
StatOT,99.0,0.5551973745290079,0.9107454857051321,1.2097834,40.0,,,8.326672684688674e-17,2,350,35
gStatOT,2.0,0.38181036316743866,0.7075612928998295,0.16347268,80.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,4.0,0.3682308884534476,0.7075568826611347,0.14349546,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,7.0,0.35648443609408126,0.7200500620636755,0.05536761,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,10.0,0.3653089410482779,0.7185191377752137,0.092705294,80.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,13.0,0.34185927074850286,0.6455760630302863,0.05862779,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,16.0,0.33861888153425795,0.6679450851297926,0.1223654,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,19.0,0.34344822475810444,0.6697584611515268,0.054549802,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,21.0,0.3326430844877227,0.6732820687288092,0.053904463,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,24.0,0.32218702932400894,0.7222496262707119,0.021609,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,27.0,0.3253109787722779,0.7143857782128508,0.093958415,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,30.0,0.3184558061712137,0.7129315721965997,0.080068015,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,33.0,0.3216216001990774,0.6768249707627039,0.10636659,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,36.0,0.31455174629036653,0.692407982815879,0.0069081164,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,39.0,0.31181449427902375,0.7516495346825939,0.0070148543,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,41.0,0.31700003065151167,0.6836090361993564,0.10988579,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,44.0,0.3174900820939792,0.6927496557903379,0.010029314,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,47.0,0.31517461201056696,0.7758313580183955,0.032897208,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,50.0,0.3164687715894223,0.8429185545735689,0.076725446,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,53.0,0.3230429774812842,0.774442272059607,0.22644368,80.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,56.0,0.31427799786110683,0.7882415286101847,0.16002324,80.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,59.0,0.3196236499520844,0.7659681949796465,0.094590254,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,61.0,0.31600406549550203,0.7890156844609544,0.052756768,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,64.0,0.3272982173562306,0.7483616885605758,0.055967737,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,67.0,0.3281307585654117,0.8074360940352084,0.04366801,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,70.0,0.3216922223537703,0.7562375052747538,0.21547559,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,73.0,0.32889548867819884,0.7567194736405579,0.063154005,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,76.0,0.3323085049536375,0.8234110786095551,0.108224116,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,79.0,0.34513066122091607,0.8197126362532957,0.13421598,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,81.0,0.35168393592700536,0.7782877185919744,0.13016614,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,84.0,0.348876044792191,0.8324901577245332,0.10139488,80.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,87.0,0.3534892354790752,0.7615419756618629,0.17544194,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,90.0,0.37188266657172697,0.8080316511585272,0.07563454,80.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,93.0,0.3730863337307448,0.7974752763644593,0.17470942,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,96.0,0.3836073021576371,0.7952094071731047,0.0891472,90.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
gStatOT,99.0,0.40399412303774207,0.7526145410938276,0.080485724,100.0,30000.0,0.92 mins,2.087416222895655e-05,3,350,35
StatOT,2.0,0.45904314512983724,0.8024112803587881,0.41760206,70.0,,,6.938893903907228e-17,3,350,35
StatOT,4.0,0.6185409138712836,1.0684022666123487,0.8150137,50.0,,,5.551115123125783e-17,3,350,35
StatOT,7.0,0.7196065916440532,1.0345156644513298,2.0,80.0,,,4.163336342344337e-17,3,350,35
StatOT,10.0,0.5214402858613464,1.2232820449116788,1.0552948,40.0,,,5.551115123125783e-17,3,350,35
StatOT,13.0,0.6303155069324905,0.9030399077114414,0.7869673,50.0,,,4.163336342344337e-17,3,350,35
StatOT,16.0,0.5981393825445804,1.0892937671086733,2.0,80.0,,,1.1102230246251565e-16,3,350,35
StatOT,19.0,0.4532406507866138,1.2671472741846563,1.1166584,50.0,,,9.71445146547012e-17,3,350,35
StatOT,21.0,0.46145104969623996,0.9801522511321011,0.9795521,50.0,,,4.163336342344337e-17,3,350,35
StatOT,24.0,0.5338052453242557,0.8242333717446928,0.9957468,50.0,,,5.551115123125783e-17,3,350,35
StatOT,27.0,0.7138667495797602,1.2801443331476874,2.0,60.0,,,2.2375257952012007e-08,3,350,35
StatOT,30.0,0.46418216968370213,0.7625282770660088,0.26298752,90.0,,,5.551115123125783e-17,3,350,35
StatOT,33.0,0.6453565307665878,0.9454790045122977,0.7509225,60.0,,,5.551115123125783e-17,3,350,35
StatOT,36.0,0.5106199805879063,0.9514334756026368,2.0,60.0,,,4.163336342344337e-17,3,350,35
StatOT,39.0,0.5879998550074228,0.9121797781672428,2.0,50.0,,,5.551115123125783e-17,3,350,35
StatOT,41.0,0.6149339128541178,0.7649144173628357,2.0,60.0,,,8.326672684688674e-17,3,350,35
StatOT,44.0,0.5890502563231236,1.030311718730626,1.085421,50.0,,,8.326672684688674e-17,3,350,35
StatOT,47.0,0.518465237019771,0.8997832107103196,1.0661881,50.0,,,5.551115123125783e-17,3,350,35
StatOT,50.0,0.736715477276073,1.0823615851362378,0.18848404,90.0,,,5.551115123125783e-17,3,350,35
StatOT,53.0,0.6309187076332154,1.086176520742485,2.0,70.0,,,5.551115123125783e-17,3,350,35
StatOT,56.0,0.5141765040707753,0.8658730505058388,1.103757,60.0,,,4.163336342344337e-17,3,350,35
StatOT,59.0,0.4812769172855265,0.907238331496228,1.0959823,40.0,,,8.326672684688674e-17,3,350,35
StatOT,61.0,0.5505180399027966,1.0710763716502727,0.6605951,60.0,,,6.938893903907228e-17,3,350,35
StatOT,64.0,0.5541104877979185,1.0947484736577322,0.6936556,70.0,,,5.551115123125783e-17,3,350,35
StatOT,67.0,0.5340851559357525,0.8099241859530313,0.8910729,50.0,,,8.326672684688674e-17,3,350,35
StatOT,70.0,0.47131011732106504,0.9381195976101914,1.1427624,40.0,,,4.163336342344337e-17,3,350,35
StatOT,73.0,0.5976971458472644,0.9308982487403905,2.0,50.0,,,1.6183401840841327e-11,3,350,35
StatOT,76.0,0.6161417562317352,1.3615507047500597,0.6912652,70.0,,,6.938893903907228e-17,3,350,35
StatOT,79.0,0.48006742205489167,0.986821075715596,2.0,50.0,,,6.938893903907228e-17,3,350,35
StatOT,81.0,0.5223848795537819,1.4112084386917612,2.0,50.0,,,1.1102230246251565e-16,3,350,35
StatOT,84.0,0.6580407729985704,1.0137826965109962,2.0,90.0,,,4.163336342344337e-17,3,350,35
StatOT,87.0,0.5394643989716884,1.1690787732510561,0.8841813,50.0,,,5.551115123125783e-17,3,350,35
StatOT,90.0,0.49213185530604886,1.0784986470979685,2.0,40.0,,,2.3869795029440866e-15,3,350,35
StatOT,93.0,0.6405167819440782,0.987653995517076,2.0,40.0,,,2.7450264283856995e-14,3,350,35
StatOT,96.0,0.7530343739001606,1.0652886754699993,0.6292908,70.0,,,4.163336342344337e-17,3,350,35
StatOT,99.0,0.5160030022991656,1.187119926187309,0.18195945,90.0,,,6.938893903907228e-17,3,350,35
gStatOT,2.0,0.35451041099690017,0.6075259227194763,0.06422119,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,4.0,0.34136470029685834,0.6043619101930954,0.14817494,80.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,7.0,0.33008666001295556,0.6769022856628126,0.11566112,80.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,10.0,0.3320301559488987,0.5879221761831736,0.0232098,90.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,13.0,0.3196401684235036,0.5772581902620463,0.059646316,80.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,16.0,0.3233828295309829,0.5344515103990958,0.044674467,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,19.0,0.3140617498363864,0.5691292038265346,0.096158266,80.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,21.0,0.3102642446637796,0.5608059547899554,0.03962363,90.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,24.0,0.3089971425418079,0.5495807940101489,0.016606217,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,27.0,0.30654642605383614,0.5557197013765117,0.08065713,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,30.0,0.3069174431377872,0.6912466623652676,0.036253277,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,33.0,0.30642517282965015,0.564687278403986,0.030601343,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,36.0,0.308629923479483,0.617137012734317,0.08787722,90.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,39.0,0.3022670840418527,0.5818201004261833,0.04094161,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,41.0,0.30168577839798294,0.541538483746695,0.06730644,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,44.0,0.29825877061938205,0.5147505638897645,0.021334281,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,47.0,0.3089684132496861,0.46498110181531915,0.12317642,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,50.0,0.3037925068643477,0.5647134961583933,0.06706654,90.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,53.0,0.31196580549168534,0.5323080626521475,0.03197843,80.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,56.0,0.3153613877600274,0.48416337635830636,0.058707975,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,59.0,0.3179408418866139,0.4695430706324611,0.046246655,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,61.0,0.30775151364872066,0.46960625060498784,0.012474161,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,64.0,0.3114235243449425,0.48702180670375267,0.072871715,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,67.0,0.31764709085321474,0.515312206680435,0.050553955,90.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,70.0,0.32310414445612,0.49892430722385867,0.0572593,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,73.0,0.330997843291292,0.4997192897486648,0.12119758,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,76.0,0.355825437269283,0.5093428964376256,0.14194676,90.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,79.0,0.32403826694524657,0.5368833976025703,0.03863863,80.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,81.0,0.3448669521606146,0.5169869909243775,0.12152584,90.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,84.0,0.34397105639337244,0.5091074174920156,0.14875013,70.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,87.0,0.33700534349076955,0.5295428031138426,0.066308476,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,90.0,0.3617315862024711,0.5109408489334885,0.06403335,90.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,93.0,0.3673837366743937,0.5355557060659726,0.07389044,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,96.0,0.36894863005035183,0.5210160468340675,0.071819976,90.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
gStatOT,99.0,0.3824308153070087,0.5303105089976654,0.031008527,100.0,20000.0,0.63 mins,9.769652368818438e-05,4,350,35
StatOT,2.0,0.49497404978726584,1.1130135749972723,0.29495463,70.0,,,6.938893903907228e-17,4,350,35
StatOT,4.0,0.49891441258368496,1.0132485946984413,2.0,50.0,,,5.273559366969494e-16,4,350,35
StatOT,7.0,0.4478808310708794,0.9069439010376912,0.9149947,60.0,,,5.551115123125783e-17,4,350,35
StatOT,10.0,0.6007743945681178,0.8012426702944335,1.3969785,30.0,,,6.938893903907228e-17,4,350,35
StatOT,13.0,0.7805989928266654,1.0632146518153822,2.0,90.0,,,5.588959264835047e-08,4,350,35
StatOT,16.0,0.5532216432439951,1.0294782435920358,0.76185256,60.0,,,1.6653345369377348e-16,4,350,35
StatOT,19.0,0.5111639391755998,1.0434696247134654,2.0,30.0,,,8.326672684688674e-17,4,350,35
StatOT,21.0,0.4836914204249678,1.046712474279209,0.8494312,50.0,,,8.326672684688674e-17,4,350,35
StatOT,24.0,0.5555106359278477,0.9071818011361846,0.9583577,50.0,,,6.938893903907228e-17,4,350,35
StatOT,27.0,0.5482057836657837,1.0587515021108793,0.50776035,80.0,,,1.3877787807814457e-16,4,350,35
StatOT,30.0,0.4820319307120752,1.2523479847660717,0.80439204,70.0,,,4.163336342344337e-17,4,350,35
StatOT,33.0,0.7492851543504409,1.5973702585938114,0.05421213,100.0,,,9.71445146547012e-17,4,350,35
StatOT,36.0,0.576094145400043,1.0136329048839248,2.0,60.0,,,9.71445146547012e-17,4,350,35
StatOT,39.0,0.491686183018936,0.9313703559460261,0.24989502,100.0,,,5.551115123125783e-17,4,350,35
StatOT,41.0,0.5494822901769836,0.9883217562752855,2.0,80.0,,,1.249000902703301e-16,4,350,35
StatOT,44.0,0.5169344227240096,0.9099447372416498,2.0,40.0,,,8.326672684688674e-17,4,350,35
StatOT,47.0,0.49375746330127634,1.1114455493479516,0.97815305,50.0,,,9.71445146547012e-17,4,350,35
StatOT,50.0,0.5266869215560401,0.8942029389725592,0.94010365,40.0,,,5.551115123125783e-17,4,350,35
StatOT,53.0,0.6476834687785663,0.9129529750257558,1.1765085,40.0,,,5.551115123125783e-17,4,350,35
StatOT,56.0,0.48643001665276825,1.0718034029818242,2.0,30.0,,,5.551115123125783e-17,4,350,35
StatOT,59.0,0.560448811010978,1.0486391419447951,1.077911,50.0,,,9.71445146547012e-17,4,350,35
StatOT,61.0,0.6341425159381563,0.8787799270008538,0.20064929,100.0,,,5.551115123125783e-17,4,350,35
StatOT,64.0,0.540815889889701,0.9182532692371304,1.1917729,50.0,,,5.551115123125783e-17,4,350,35
StatOT,67.0,0.5648615195660832,0.901667534756174,2.0,40.0,,,1.3877787807814457e-16,4,350,35
StatOT,70.0,0.45852022452840524,0.9633301540284873,0.22096992,90.0,,,4.163336342344337e-17,4,350,35
StatOT,73.0,0.6108921741016475,1.0286084479885071,2.0,40.0,,,6.875256640587191e-06,4,350,35
StatOT,76.0,0.5657670738512867,0.9521110646548934,2.0,70.0,,,5.551115123125783e-17,4,350,35
StatOT,79.0,0.5617907478306513,0.9576061491587221,0.63462955,60.0,,,4.163336342344337e-17,4,350,35
StatOT,81.0,0.5559121484019279,0.9755570098176088,2.0,50.0,,,5.551115123125783e-17,4,350,35
StatOT,84.0,0.5333495635504063,0.9613504429277714,2.0,50.0,,,1.2406742300186124e-14,4,350,35
StatOT,87.0,0.5831401640266696,1.5584212649584182,0.10821036,100.0,,,8.326672684688674e-17,4,350,35
StatOT,90.0,0.4880534976464206,0.9689988936737063,0.11952309,90.0,,,5.551115123125783e-17,4,350,35
StatOT,93.0,0.5649076753086937,0.8810945334547216,1.4250369,30.0,,,5.551115123125783e-17,4,350,35
StatOT,96.0,0.5093936701921109,1.0888965709358809,0.17325573,100.0,,,5.551115123125783e-17,4,350,35
StatOT,99.0,0.4869550186500168,0.9638148738883152,0.1982218,90.0,,,6.938893903907228e-17,4,350,35
gStatOT,2.0,0.3525147914343824,0.5327102996681254,0.0687556,90.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,4.0,0.35446237295775784,0.5430577045139449,0.053202055,90.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,7.0,0.3401440581422971,0.5373282947339286,0.12139306,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,10.0,0.3336859047018417,0.5120611793684203,0.10899289,90.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,13.0,0.3332567685817791,0.5382948593641361,0.022624608,90.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,16.0,0.3228043700209392,0.5422812543130606,0.068780586,90.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,19.0,0.3334756435337437,0.5526579171339809,0.04645798,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,21.0,0.3362512611616095,0.5532752868281554,0.08077977,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,24.0,0.31626530551069915,0.5482678148194287,0.028621208,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,27.0,0.3202696759120384,0.5167840952496497,0.045697488,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,30.0,0.3271824170002511,0.49972047040332324,0.052873395,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,33.0,0.31758605537882406,0.5229747979497061,0.059578806,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,36.0,0.3126867636208451,0.5691050975705921,0.13018899,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,39.0,0.30604696988872626,0.472945868704125,0.006501686,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,41.0,0.3103598733584314,0.5078396879556216,0.10740069,80.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,44.0,0.3005511162099422,0.5446073646300836,0.10182545,90.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,47.0,0.3183685660258622,0.5292114796842526,0.11546455,90.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,50.0,0.3112111286479701,0.5721882025984871,0.14155452,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
gStatOT,53.0,0.30471233788156926,0.5626217223627581,0.03964185,100.0,30000.0,0.92 mins,9.11927785413047e-05,5,350,35
