Method,Age,Fate,Top genes,AP
gStatOT,22.0 (wks),Baso/Mast,10,0.00015772870662460566
StatOT,22.0 (wks),Baso/Mast,10,0.0
GT-TC,22.0 (wks),Baso/Mast,10,0.7816071428571428
gStatOT,23.0 (wks),Baso/Mast,10,0.0
StatOT,23.0 (wks),Baso/Mast,10,0.0
GT-TC,23.0 (wks),Baso/Mast,10,0.6634920634920635
gStatOT,0.0 (yrs),Erythroid,10,0.20896978672026414
StatOT,0.0 (yrs),Erythroid,10,0.18610438194416523
GT-TC,0.0 (yrs),Erythroid,10,0.1875
gStatOT,2.0 (yrs),Erythroid,10,0.6567821067821068
StatOT,2.0 (yrs),Erythroid,10,0.5353512843780539
GT-TC,2.0 (yrs),Erythroid,10,0.35291666666666666
gStatOT,4.0 (yrs),Erythroid,10,0.5090162598445731
StatOT,4.0 (yrs),Erythroid,10,0.0
GT-TC,4.0 (yrs),Erythroid,10,0.4801785714285714
gStatOT,10.0 (yrs),Erythroid,10,0.250026576042708
StatOT,10.0 (yrs),Erythroid,10,0.06698501035926493
GT-TC,10.0 (yrs),Erythroid,10,0.6254166666666666
gStatOT,12.0 (yrs),Erythroid,10,0.2745101709072621
StatOT,12.0 (yrs),Erythroid,10,0.13214755744887058
GT-TC,12.0 (yrs),Erythroid,10,0.722718253968254
gStatOT,17.0 (yrs),Erythroid,10,0.08971660474508476
StatOT,17.0 (yrs),Erythroid,10,0.02832791694665273
GT-TC,17.0 (yrs),Erythroid,10,0.8041666666666667
gStatOT,25.0 (yrs),Erythroid,10,0.42748072704170265
StatOT,25.0 (yrs),Erythroid,10,0.21489066955845765
GT-TC,25.0 (yrs),Erythroid,10,0.9450000000000001
gStatOT,32.0 (yrs),Erythroid,10,0.5098666007905138
StatOT,32.0 (yrs),Erythroid,10,0.8534649122807018
GT-TC,32.0 (yrs),Erythroid,10,0.9450000000000001
gStatOT,35.0 (yrs),Erythroid,10,0.5098666007905138
StatOT,35.0 (yrs),Erythroid,10,0.8069802372768475
GT-TC,35.0 (yrs),Erythroid,10,0.95
gStatOT,45.0 (yrs),Erythroid,10,1.0
StatOT,45.0 (yrs),Erythroid,10,0.03135445704185443
GT-TC,45.0 (yrs),Erythroid,10,0.8500000000000001
gStatOT,53.0 (yrs),Erythroid,10,0.8881944444444445
StatOT,53.0 (yrs),Erythroid,10,0.7751748251748252
GT-TC,53.0 (yrs),Erythroid,10,0.9
gStatOT,62.0 (yrs),Erythroid,10,0.8883333333333333
StatOT,62.0 (yrs),Erythroid,10,0.7643506493506493
GT-TC,62.0 (yrs),Erythroid,10,0.9331944444444444
gStatOT,76.0 (yrs),Erythroid,10,0.954040404040404
StatOT,76.0 (yrs),Erythroid,10,0.9809090909090908
GT-TC,76.0 (yrs),Erythroid,10,0.95
gStatOT,77.0 (yrs),Erythroid,10,0.954040404040404
StatOT,77.0 (yrs),Erythroid,10,0.9433119658119657
GT-TC,77.0 (yrs),Erythroid,10,1.0
gStatOT,10.0 (wks),Erythroid,10,0.854389768728004
StatOT,10.0 (wks),Erythroid,10,0.2760368831362495
GT-TC,10.0 (wks),Erythroid,10,0.8
gStatOT,11.0 (wks),Erythroid,10,0.7939352395874135
StatOT,11.0 (wks),Erythroid,10,0.554090519082096
GT-TC,11.0 (wks),Erythroid,10,0.79
gStatOT,13.0 (wks),Erythroid,10,0.7985484242005981
StatOT,13.0 (wks),Erythroid,10,0.35491073562041303
GT-TC,13.0 (wks),Erythroid,10,0.8500000000000001
gStatOT,14.0 (wks),Erythroid,10,0.8067683041596085
StatOT,14.0 (wks),Erythroid,10,0.7189282945020862
GT-TC,14.0 (wks),Erythroid,10,0.895
gStatOT,15.0 (wks),Erythroid,10,0.7691449749498206
StatOT,15.0 (wks),Erythroid,10,0.06912328421984268
GT-TC,15.0 (wks),Erythroid,10,0.9
gStatOT,20.0 (wks),Erythroid,10,0.7742893103187221
StatOT,20.0 (wks),Erythroid,10,0.8573291904174256
GT-TC,20.0 (wks),Erythroid,10,0.8444444444444446
gStatOT,22.0 (wks),Erythroid,10,0.8790204678362572
StatOT,22.0 (wks),Erythroid,10,0.7764666784828076
GT-TC,22.0 (wks),Erythroid,10,0.8500000000000001
gStatOT,23.0 (wks),Erythroid,10,0.8881944444444445
StatOT,23.0 (wks),Erythroid,10,0.9909090909090909
GT-TC,23.0 (wks),Erythroid,10,0.9
gStatOT,0.0 (yrs),Lymphoid,10,0.9809090909090908
StatOT,0.0 (yrs),Lymphoid,10,0.9353174603174603
GT-TC,0.0 (yrs),Lymphoid,10,1.0
gStatOT,2.0 (yrs),Lymphoid,10,0.9809090909090908
StatOT,2.0 (yrs),Lymphoid,10,0.923109243697479
GT-TC,2.0 (yrs),Lymphoid,10,1.0
gStatOT,4.0 (yrs),Lymphoid,10,0.9809090909090908
StatOT,4.0 (yrs),Lymphoid,10,0.9408119658119658
GT-TC,4.0 (yrs),Lymphoid,10,1.0
gStatOT,10.0 (yrs),Lymphoid,10,0.9909090909090909
StatOT,10.0 (yrs),Lymphoid,10,0.8583573289455643
GT-TC,10.0 (yrs),Lymphoid,10,1.0
gStatOT,12.0 (yrs),Lymphoid,10,0.9909090909090909
StatOT,12.0 (yrs),Lymphoid,10,0.9406417112299466
GT-TC,12.0 (yrs),Lymphoid,10,1.0
gStatOT,17.0 (yrs),Lymphoid,10,0.9909090909090909
StatOT,17.0 (yrs),Lymphoid,10,0.9017045454545455
GT-TC,17.0 (yrs),Lymphoid,10,0.9394444444444445
gStatOT,25.0 (yrs),Lymphoid,10,0.9833333333333334
StatOT,25.0 (yrs),Lymphoid,10,0.9413888888888889
GT-TC,25.0 (yrs),Lymphoid,10,0.9450000000000001
gStatOT,32.0 (yrs),Lymphoid,10,0.976923076923077
StatOT,32.0 (yrs),Lymphoid,10,1.0
GT-TC,32.0 (yrs),Lymphoid,10,0.95
gStatOT,35.0 (yrs),Lymphoid,10,1.0
StatOT,35.0 (yrs),Lymphoid,10,0.923109243697479
GT-TC,35.0 (yrs),Lymphoid,10,0.8894444444444445
gStatOT,45.0 (yrs),Lymphoid,10,1.0
StatOT,45.0 (yrs),Lymphoid,10,0.8619580419580419
GT-TC,45.0 (yrs),Lymphoid,10,0.95
gStatOT,53.0 (yrs),Lymphoid,10,1.0
StatOT,53.0 (yrs),Lymphoid,10,0.5461562998405103
GT-TC,53.0 (yrs),Lymphoid,10,0.9450000000000001
gStatOT,62.0 (yrs),Lymphoid,10,0.9455555555555556
StatOT,62.0 (yrs),Lymphoid,10,0.45754318318773884
GT-TC,62.0 (yrs),Lymphoid,10,0.895
gStatOT,76.0 (yrs),Lymphoid,10,1.0
StatOT,76.0 (yrs),Lymphoid,10,0.7975000000000001
GT-TC,76.0 (yrs),Lymphoid,10,0.95
gStatOT,77.0 (yrs),Lymphoid,10,1.0
StatOT,77.0 (yrs),Lymphoid,10,0.3691279802912727
GT-TC,77.0 (yrs),Lymphoid,10,1.0
gStatOT,10.0 (wks),Lymphoid,10,0.9451515151515151
StatOT,10.0 (wks),Lymphoid,10,0.858139768728004
GT-TC,10.0 (wks),Lymphoid,10,1.0
gStatOT,11.0 (wks),Lymphoid,10,0.9451515151515151
StatOT,11.0 (wks),Lymphoid,10,0.9625
GT-TC,11.0 (wks),Lymphoid,10,1.0
gStatOT,13.0 (wks),Lymphoid,10,0.9476301476301476
StatOT,13.0 (wks),Lymphoid,10,0.951923076923077
GT-TC,13.0 (wks),Lymphoid,10,1.0
gStatOT,14.0 (wks),Lymphoid,10,0.9476301476301476
StatOT,14.0 (wks),Lymphoid,10,0.9290262515262515
GT-TC,14.0 (wks),Lymphoid,10,0.9450000000000001
gStatOT,15.0 (wks),Lymphoid,10,0.976923076923077
StatOT,15.0 (wks),Lymphoid,10,0.5738697705802969
GT-TC,15.0 (wks),Lymphoid,10,0.8394444444444444
gStatOT,20.0 (wks),Lymphoid,10,0.9532467532467532
StatOT,20.0 (wks),Lymphoid,10,0.6053173014406461
GT-TC,20.0 (wks),Lymphoid,10,0.8238888888888889
gStatOT,22.0 (wks),Lymphoid,10,1.0
StatOT,22.0 (wks),Lymphoid,10,0.9183658008658009
GT-TC,22.0 (wks),Lymphoid,10,0.857718253968254
gStatOT,23.0 (wks),Lymphoid,10,0.9400000000000001
StatOT,23.0 (wks),Lymphoid,10,0.25461982834966707
GT-TC,23.0 (wks),Lymphoid,10,0.89
gStatOT,0.0 (yrs),Mono/DC,10,0.6530687830687831
StatOT,0.0 (yrs),Mono/DC,10,0.40609119073795596
GT-TC,0.0 (yrs),Mono/DC,10,0.5714285714285714
gStatOT,2.0 (yrs),Mono/DC,10,0.9194444444444445
StatOT,2.0 (yrs),Mono/DC,10,0.4329968468488919
GT-TC,2.0 (yrs),Mono/DC,10,0.6509126984126984
gStatOT,4.0 (yrs),Mono/DC,10,0.845303657694962
StatOT,4.0 (yrs),Mono/DC,10,0.0
GT-TC,4.0 (yrs),Mono/DC,10,0.7944444444444445
gStatOT,10.0 (yrs),Mono/DC,10,0.8114529914529914
StatOT,10.0 (yrs),Mono/DC,10,0.0
GT-TC,10.0 (yrs),Mono/DC,10,0.7134126984126985
gStatOT,12.0 (yrs),Mono/DC,10,0.8919444444444444
StatOT,12.0 (yrs),Mono/DC,10,0.37357183589413023
GT-TC,12.0 (yrs),Mono/DC,10,0.7949999999999999
gStatOT,17.0 (yrs),Mono/DC,10,0.9373737373737374
StatOT,17.0 (yrs),Mono/DC,10,0.5874227234753551
GT-TC,17.0 (yrs),Mono/DC,10,0.895
gStatOT,25.0 (yrs),Mono/DC,10,0.9243902439024391
StatOT,25.0 (yrs),Mono/DC,10,0.6164073635152066
GT-TC,25.0 (yrs),Mono/DC,10,0.8400000000000001
gStatOT,32.0 (yrs),Mono/DC,10,0.8375
StatOT,32.0 (yrs),Mono/DC,10,0.3335586044191107
GT-TC,32.0 (yrs),Mono/DC,10,0.8294444444444444
gStatOT,35.0 (yrs),Mono/DC,10,0.9464285714285714
StatOT,35.0 (yrs),Mono/DC,10,0.0001053740779768177
GT-TC,35.0 (yrs),Mono/DC,10,0.9
gStatOT,45.0 (yrs),Mono/DC,10,0.9714285714285713
StatOT,45.0 (yrs),Mono/DC,10,0.7365017825311944
GT-TC,45.0 (yrs),Mono/DC,10,0.845
gStatOT,53.0 (yrs),Mono/DC,10,0.8543956043956044
StatOT,53.0 (yrs),Mono/DC,10,0.8773314203730272
GT-TC,53.0 (yrs),Mono/DC,10,0.8500000000000001
gStatOT,62.0 (yrs),Mono/DC,10,0.8283380018674137
StatOT,62.0 (yrs),Mono/DC,10,0.6672170008354219
GT-TC,62.0 (yrs),Mono/DC,10,0.845
gStatOT,76.0 (yrs),Mono/DC,10,0.5644806301836623
StatOT,76.0 (yrs),Mono/DC,10,0.0
GT-TC,76.0 (yrs),Mono/DC,10,0.7626388888888889
gStatOT,77.0 (yrs),Mono/DC,10,0.6023007511967885
StatOT,77.0 (yrs),Mono/DC,10,0.4146738789534372
GT-TC,77.0 (yrs),Mono/DC,10,0.788888888888889
gStatOT,10.0 (wks),Mono/DC,10,0.9264285714285714
StatOT,10.0 (wks),Mono/DC,10,0.6698923625394213
GT-TC,10.0 (wks),Mono/DC,10,0.89
gStatOT,11.0 (wks),Mono/DC,10,0.9733333333333334
StatOT,11.0 (wks),Mono/DC,10,0.8995337995337996
GT-TC,11.0 (wks),Mono/DC,10,0.895
gStatOT,13.0 (wks),Mono/DC,10,0.880952380952381
StatOT,13.0 (wks),Mono/DC,10,0.7444009216589862
GT-TC,13.0 (wks),Mono/DC,10,0.895
gStatOT,14.0 (wks),Mono/DC,10,0.9228174603174603
StatOT,14.0 (wks),Mono/DC,10,0.7012554112554112
GT-TC,14.0 (wks),Mono/DC,10,0.8160515873015873
gStatOT,15.0 (wks),Mono/DC,10,0.887012987012987
StatOT,15.0 (wks),Mono/DC,10,0.7384928929765886
GT-TC,15.0 (wks),Mono/DC,10,0.6673809523809524
gStatOT,20.0 (wks),Mono/DC,10,0.5889548171127118
StatOT,20.0 (wks),Mono/DC,10,0.2879382154483698
GT-TC,20.0 (wks),Mono/DC,10,0.5416666666666666
gStatOT,22.0 (wks),Mono/DC,10,0.7731431966726084
StatOT,22.0 (wks),Mono/DC,10,0.2818917707268653
GT-TC,22.0 (wks),Mono/DC,10,0.5756944444444445
gStatOT,23.0 (wks),Mono/DC,10,0.7085622710622711
StatOT,23.0 (wks),Mono/DC,10,0.0
GT-TC,23.0 (wks),Mono/DC,10,0.788888888888889
gStatOT,0.0 (yrs),Granulocyte,10,0.928888888888889
StatOT,0.0 (yrs),Granulocyte,10,0.7422402159244265
GT-TC,0.0 (yrs),Granulocyte,10,0.8521031746031745
gStatOT,2.0 (yrs),Granulocyte,10,1.0
StatOT,2.0 (yrs),Granulocyte,10,0.1396720162010805
GT-TC,2.0 (yrs),Granulocyte,10,0.9450000000000001
gStatOT,4.0 (yrs),Granulocyte,10,1.0
StatOT,4.0 (yrs),Granulocyte,10,0.05334106656666687
GT-TC,4.0 (yrs),Granulocyte,10,0.95
gStatOT,10.0 (yrs),Granulocyte,10,0.9488235294117647
StatOT,10.0 (yrs),Granulocyte,10,0.8736142942025295
GT-TC,10.0 (yrs),Granulocyte,10,0.895
gStatOT,12.0 (yrs),Granulocyte,10,1.0
StatOT,12.0 (yrs),Granulocyte,10,0.9669230769230769
GT-TC,12.0 (yrs),Granulocyte,10,0.895
gStatOT,17.0 (yrs),Granulocyte,10,0.9413888888888889
StatOT,17.0 (yrs),Granulocyte,10,0.8968434343434343
GT-TC,17.0 (yrs),Granulocyte,10,0.895
gStatOT,25.0 (yrs),Granulocyte,10,1.0
StatOT,25.0 (yrs),Granulocyte,10,0.8641791979949875
GT-TC,25.0 (yrs),Granulocyte,10,0.9450000000000001
gStatOT,32.0 (yrs),Granulocyte,10,1.0
StatOT,32.0 (yrs),Granulocyte,10,0.9669230769230769
GT-TC,32.0 (yrs),Granulocyte,10,1.0
gStatOT,35.0 (yrs),Granulocyte,10,1.0
StatOT,35.0 (yrs),Granulocyte,10,0.9909090909090909
GT-TC,35.0 (yrs),Granulocyte,10,1.0
gStatOT,45.0 (yrs),Granulocyte,10,1.0
StatOT,45.0 (yrs),Granulocyte,10,0.19020496662458666
GT-TC,45.0 (yrs),Granulocyte,10,0.95
gStatOT,53.0 (yrs),Granulocyte,10,0.9532467532467532
StatOT,53.0 (yrs),Granulocyte,10,0.8402513227513226
GT-TC,53.0 (yrs),Granulocyte,10,0.8394444444444444
gStatOT,62.0 (yrs),Granulocyte,10,0.7470634920634921
StatOT,62.0 (yrs),Granulocyte,10,0.7141592394533571
GT-TC,62.0 (yrs),Granulocyte,10,0.7381944444444444
gStatOT,76.0 (yrs),Granulocyte,10,0.461016926016926
StatOT,76.0 (yrs),Granulocyte,10,0.7658233922939806
GT-TC,76.0 (yrs),Granulocyte,10,0.7778571428571428
gStatOT,77.0 (yrs),Granulocyte,10,0.3602564286184976
StatOT,77.0 (yrs),Granulocyte,10,0.24699881615892633
GT-TC,77.0 (yrs),Granulocyte,10,0.8788888888888889
gStatOT,10.0 (wks),Granulocyte,10,0.40414305447931154
StatOT,10.0 (wks),Granulocyte,10,0.39312465790647527
GT-TC,10.0 (wks),Granulocyte,10,0.8788888888888889
gStatOT,11.0 (wks),Granulocyte,10,0.42813572847198555
StatOT,11.0 (wks),Granulocyte,10,0.2727852755765439
GT-TC,11.0 (wks),Granulocyte,10,0.9
gStatOT,13.0 (wks),Granulocyte,10,0.5738330931999888
StatOT,13.0 (wks),Granulocyte,10,0.8686986301369863
GT-TC,13.0 (wks),Granulocyte,10,0.895
gStatOT,14.0 (wks),Granulocyte,10,0.5597139099141388
StatOT,14.0 (wks),Granulocyte,10,0.11823260165655221
GT-TC,14.0 (wks),Granulocyte,10,0.9
gStatOT,15.0 (wks),Granulocyte,10,0.5550736496768636
StatOT,15.0 (wks),Granulocyte,10,0.37235925097188055
GT-TC,15.0 (wks),Granulocyte,10,0.8331944444444445
gStatOT,20.0 (wks),Granulocyte,10,0.5887504509379509
StatOT,20.0 (wks),Granulocyte,10,0.10193406625965817
GT-TC,20.0 (wks),Granulocyte,10,0.7826388888888889
gStatOT,22.0 (wks),Granulocyte,10,0.5121527852419795
StatOT,22.0 (wks),Granulocyte,10,0.0035852490860979825
GT-TC,22.0 (wks),Granulocyte,10,0.8294444444444444
gStatOT,23.0 (wks),Granulocyte,10,0.5699742181949914
StatOT,23.0 (wks),Granulocyte,10,0.05385077080794017
GT-TC,23.0 (wks),Granulocyte,10,0.89
gStatOT,0.0 (yrs),Megakaryocyte,10,0.03333333333333333
StatOT,0.0 (yrs),Megakaryocyte,10,0.0
GT-TC,0.0 (yrs),Megakaryocyte,10,0.08333333333333333
gStatOT,2.0 (yrs),Megakaryocyte,10,0.04523809523809523
StatOT,2.0 (yrs),Megakaryocyte,10,0.0
GT-TC,2.0 (yrs),Megakaryocyte,10,0.23
gStatOT,4.0 (yrs),Megakaryocyte,10,0.0693121693121693
StatOT,4.0 (yrs),Megakaryocyte,10,0.0
GT-TC,4.0 (yrs),Megakaryocyte,10,0.29208333333333336
gStatOT,10.0 (yrs),Megakaryocyte,10,0.08258577262336661
StatOT,10.0 (yrs),Megakaryocyte,10,0.0
GT-TC,10.0 (yrs),Megakaryocyte,10,0.3866666666666666
gStatOT,12.0 (yrs),Megakaryocyte,10,0.07826995109619479
StatOT,12.0 (yrs),Megakaryocyte,10,0.0
GT-TC,12.0 (yrs),Megakaryocyte,10,0.3740476190476191
gStatOT,17.0 (yrs),Megakaryocyte,10,0.10189203076080904
StatOT,17.0 (yrs),Megakaryocyte,10,0.0
GT-TC,17.0 (yrs),Megakaryocyte,10,0.4316666666666667
gStatOT,25.0 (yrs),Megakaryocyte,10,0.5164492753623188
StatOT,25.0 (yrs),Megakaryocyte,10,0.0
GT-TC,25.0 (yrs),Megakaryocyte,10,0.3775
gStatOT,32.0 (yrs),Megakaryocyte,10,0.04332542750076113
StatOT,32.0 (yrs),Megakaryocyte,10,0.012794550810014727
GT-TC,32.0 (yrs),Megakaryocyte,10,0.5900000000000001
gStatOT,35.0 (yrs),Megakaryocyte,10,0.05084971652606133
StatOT,35.0 (yrs),Megakaryocyte,10,0.0017000636676260867
GT-TC,35.0 (yrs),Megakaryocyte,10,0.7381944444444445
gStatOT,45.0 (yrs),Megakaryocyte,10,0.021492341802513214
StatOT,45.0 (yrs),Megakaryocyte,10,0.0012386306925460762
GT-TC,45.0 (yrs),Megakaryocyte,10,0.695218253968254
gStatOT,53.0 (yrs),Megakaryocyte,10,0.03600243052332354
StatOT,53.0 (yrs),Megakaryocyte,10,0.0
GT-TC,53.0 (yrs),Megakaryocyte,10,0.768888888888889
gStatOT,62.0 (yrs),Megakaryocyte,10,0.028330363427695165
StatOT,62.0 (yrs),Megakaryocyte,10,0.0
GT-TC,62.0 (yrs),Megakaryocyte,10,0.78375
gStatOT,76.0 (yrs),Megakaryocyte,10,0.12582253480031996
StatOT,76.0 (yrs),Megakaryocyte,10,0.0008877795722605589
GT-TC,76.0 (yrs),Megakaryocyte,10,0.8500000000000001
gStatOT,77.0 (yrs),Megakaryocyte,10,0.1210606300384152
StatOT,77.0 (yrs),Megakaryocyte,10,0.3973835419084869
GT-TC,77.0 (yrs),Megakaryocyte,10,0.9
gStatOT,10.0 (wks),Megakaryocyte,10,0.10673333040114179
StatOT,10.0 (wks),Megakaryocyte,10,0.0
GT-TC,10.0 (wks),Megakaryocyte,10,0.014285714285714285
gStatOT,11.0 (wks),Megakaryocyte,10,0.00273375885177909
StatOT,11.0 (wks),Megakaryocyte,10,0.4601675743611227
GT-TC,11.0 (wks),Megakaryocyte,10,0.00625
gStatOT,13.0 (wks),Megakaryocyte,10,0.06923574383171185
StatOT,13.0 (wks),Megakaryocyte,10,0.2842640279742287
GT-TC,13.0 (wks),Megakaryocyte,10,0.2995833333333333
gStatOT,14.0 (wks),Megakaryocyte,10,0.09498176585941144
StatOT,14.0 (wks),Megakaryocyte,10,0.0
GT-TC,14.0 (wks),Megakaryocyte,10,0.7734126984126984
gStatOT,15.0 (wks),Megakaryocyte,10,0.09311300370315834
StatOT,15.0 (wks),Megakaryocyte,10,0.0
GT-TC,15.0 (wks),Megakaryocyte,10,0.7064087301587303
gStatOT,20.0 (wks),Megakaryocyte,10,0.07898350886144946
StatOT,20.0 (wks),Megakaryocyte,10,0.0
GT-TC,20.0 (wks),Megakaryocyte,10,0.566765873015873
gStatOT,22.0 (wks),Megakaryocyte,10,0.07004415215192976
StatOT,22.0 (wks),Megakaryocyte,10,0.0
GT-TC,22.0 (wks),Megakaryocyte,10,0.8331944444444446
gStatOT,23.0 (wks),Megakaryocyte,10,0.15289828854572154
StatOT,23.0 (wks),Megakaryocyte,10,0.15143078110846747
GT-TC,23.0 (wks),Megakaryocyte,10,0.8354365079365079
gStatOT,0.0 (yrs),Baso/Mast,25,0.08239350148479066
StatOT,0.0 (yrs),Baso/Mast,25,0.1290743701290119
GT-TC,0.0 (yrs),Baso/Mast,25,0.6205864804419792
gStatOT,2.0 (yrs),Baso/Mast,25,0.0977609924456383
StatOT,2.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,2.0 (yrs),Baso/Mast,25,0.581395812510727
gStatOT,4.0 (yrs),Baso/Mast,25,0.09784486082056737
StatOT,4.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,4.0 (yrs),Baso/Mast,25,0.5378488784850004
gStatOT,10.0 (yrs),Baso/Mast,25,0.08009664148470172
StatOT,10.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,10.0 (yrs),Baso/Mast,25,0.4952852976923915
gStatOT,12.0 (yrs),Baso/Mast,25,0.07778888605684274
StatOT,12.0 (yrs),Baso/Mast,25,0.01375878105212053
GT-TC,12.0 (yrs),Baso/Mast,25,0.4891745206342393
gStatOT,17.0 (yrs),Baso/Mast,25,0.08651929401852629
StatOT,17.0 (yrs),Baso/Mast,25,0.10218050935491091
GT-TC,17.0 (yrs),Baso/Mast,25,0.6352104734790494
gStatOT,25.0 (yrs),Baso/Mast,25,0.10634689972959839
StatOT,25.0 (yrs),Baso/Mast,25,0.0803541289354747
GT-TC,25.0 (yrs),Baso/Mast,25,0.7037043480890566
gStatOT,32.0 (yrs),Baso/Mast,25,0.08793980949913292
StatOT,32.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,32.0 (yrs),Baso/Mast,25,0.7188536294623251
gStatOT,35.0 (yrs),Baso/Mast,25,0.08093770208791572
StatOT,35.0 (yrs),Baso/Mast,25,0.022553789829101677
GT-TC,35.0 (yrs),Baso/Mast,25,0.7005480861923855
gStatOT,45.0 (yrs),Baso/Mast,25,0.15097899586061314
StatOT,45.0 (yrs),Baso/Mast,25,0.3117197212297504
GT-TC,45.0 (yrs),Baso/Mast,25,0.7425665168165168
gStatOT,53.0 (yrs),Baso/Mast,25,0.038101264542764184
StatOT,53.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,53.0 (yrs),Baso/Mast,25,0.5318320009509941
gStatOT,62.0 (yrs),Baso/Mast,25,0.09603989750690875
StatOT,62.0 (yrs),Baso/Mast,25,0.04885672472835695
GT-TC,62.0 (yrs),Baso/Mast,25,0.30183333333333334
gStatOT,76.0 (yrs),Baso/Mast,25,0.172957447580236
StatOT,76.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,76.0 (yrs),Baso/Mast,25,0.3371106815381415
gStatOT,77.0 (yrs),Baso/Mast,25,0.19097552999829864
StatOT,77.0 (yrs),Baso/Mast,25,0.03925530502459869
GT-TC,77.0 (yrs),Baso/Mast,25,0.549032745032745
gStatOT,10.0 (wks),Baso/Mast,25,0.14964894251734814
StatOT,10.0 (wks),Baso/Mast,25,0.00522909257237195
GT-TC,10.0 (wks),Baso/Mast,25,0.8729437229437229
gStatOT,11.0 (wks),Baso/Mast,25,0.16637085341232336
StatOT,11.0 (wks),Baso/Mast,25,0.0019938370191589796
GT-TC,11.0 (wks),Baso/Mast,25,0.7921590290252963
gStatOT,13.0 (wks),Baso/Mast,25,0.08634842504220444
StatOT,13.0 (wks),Baso/Mast,25,0.005975196394952514
GT-TC,13.0 (wks),Baso/Mast,25,0.740318864228307
gStatOT,14.0 (wks),Baso/Mast,25,0.10915448292370737
StatOT,14.0 (wks),Baso/Mast,25,0.20202395511841217
GT-TC,14.0 (wks),Baso/Mast,25,0.7250391395408557
gStatOT,15.0 (wks),Baso/Mast,25,0.10467985725984037
StatOT,15.0 (wks),Baso/Mast,25,0.4698453004139545
GT-TC,15.0 (wks),Baso/Mast,25,0.8112206849812517
gStatOT,20.0 (wks),Baso/Mast,25,0.0011960407959217178
StatOT,20.0 (wks),Baso/Mast,25,0.01025220064682596
GT-TC,20.0 (wks),Baso/Mast,25,0.715294127612266
gStatOT,22.0 (wks),Baso/Mast,25,0.0003132597788511566
StatOT,22.0 (wks),Baso/Mast,25,0.0
GT-TC,22.0 (wks),Baso/Mast,25,0.7530400547165252
gStatOT,23.0 (wks),Baso/Mast,25,0.00015699917651304163
StatOT,23.0 (wks),Baso/Mast,25,0.00013651877133105802
GT-TC,23.0 (wks),Baso/Mast,25,0.7927826086956522
gStatOT,0.0 (yrs),Erythroid,25,0.38551494430248356
StatOT,0.0 (yrs),Erythroid,25,0.23887531995873806
GT-TC,0.0 (yrs),Erythroid,25,0.3431886806004453
gStatOT,2.0 (yrs),Erythroid,25,0.7757456801329079
StatOT,2.0 (yrs),Erythroid,25,0.6404739730498009
GT-TC,2.0 (yrs),Erythroid,25,0.3663404914576607
gStatOT,4.0 (yrs),Erythroid,25,0.5229474341745598
StatOT,4.0 (yrs),Erythroid,25,0.0
GT-TC,4.0 (yrs),Erythroid,25,0.7018183927183927
gStatOT,10.0 (yrs),Erythroid,25,0.4886141611690588
StatOT,10.0 (yrs),Erythroid,25,0.3438177975420579
GT-TC,10.0 (yrs),Erythroid,25,0.8999999999999999
gStatOT,12.0 (yrs),Erythroid,25,0.48952384278049477
StatOT,12.0 (yrs),Erythroid,25,0.23445443834480537
GT-TC,12.0 (yrs),Erythroid,25,0.8077724978570584
gStatOT,17.0 (yrs),Erythroid,25,0.29451822453134646
StatOT,17.0 (yrs),Erythroid,25,0.13785889562842388
GT-TC,17.0 (yrs),Erythroid,25,0.794844295191206
gStatOT,25.0 (yrs),Erythroid,25,0.5709763484454515
StatOT,25.0 (yrs),Erythroid,25,0.1693556773285268
GT-TC,25.0 (yrs),Erythroid,25,0.8728163313421895
gStatOT,32.0 (yrs),Erythroid,25,0.5193555331080737
StatOT,32.0 (yrs),Erythroid,25,0.7923885610653173
GT-TC,32.0 (yrs),Erythroid,25,0.8247881511109403
gStatOT,35.0 (yrs),Erythroid,25,0.7492774685187027
StatOT,35.0 (yrs),Erythroid,25,0.6601147689601821
GT-TC,35.0 (yrs),Erythroid,25,0.7553133013693655
gStatOT,45.0 (yrs),Erythroid,25,0.8988861993018072
StatOT,45.0 (yrs),Erythroid,25,0.025623396098266502
GT-TC,45.0 (yrs),Erythroid,25,0.8259237552728602
gStatOT,53.0 (yrs),Erythroid,25,0.9364281450811576
StatOT,53.0 (yrs),Erythroid,25,0.7713957108920723
GT-TC,53.0 (yrs),Erythroid,25,0.8749942028985507
gStatOT,62.0 (yrs),Erythroid,25,0.8771447660016046
StatOT,62.0 (yrs),Erythroid,25,0.7324439942871619
GT-TC,62.0 (yrs),Erythroid,25,0.840534255007044
gStatOT,76.0 (yrs),Erythroid,25,0.9727133773538762
StatOT,76.0 (yrs),Erythroid,25,0.8763381767394588
GT-TC,76.0 (yrs),Erythroid,25,0.8879745529832486
gStatOT,77.0 (yrs),Erythroid,25,0.9753593405317544
StatOT,77.0 (yrs),Erythroid,25,0.8482835522447129
