Method,Age,Fate,Top genes,AP
gStatOT,11.0 (wks),Erythroid,25,0.34967277247068124
StatOT,11.0 (wks),Erythroid,25,0.003983367520479268
GT-TC,11.0 (wks),Erythroid,25,0.5448086067250827
gStatOT,13.0 (wks),Erythroid,25,0.2907070435910008
StatOT,13.0 (wks),Erythroid,25,0.44378809069647707
GT-TC,13.0 (wks),Erythroid,25,0.6307998966118161
gStatOT,14.0 (wks),Erythroid,25,0.2865298503695708
StatOT,14.0 (wks),Erythroid,25,0.011826884467651719
GT-TC,14.0 (wks),Erythroid,25,0.7140008737258166
gStatOT,15.0 (wks),Erythroid,25,0.5608949716225684
StatOT,15.0 (wks),Erythroid,25,0.11866678531814483
GT-TC,15.0 (wks),Erythroid,25,0.5414081136255049
gStatOT,20.0 (wks),Erythroid,25,0.07470862624497156
StatOT,20.0 (wks),Erythroid,25,0.6390350186410791
GT-TC,20.0 (wks),Erythroid,25,0.691259025032938
gStatOT,22.0 (wks),Erythroid,25,0.1260221481803624
StatOT,22.0 (wks),Erythroid,25,0.49432869632451415
GT-TC,22.0 (wks),Erythroid,25,0.8991304347826087
gStatOT,23.0 (wks),Erythroid,25,0.11021415421734211
StatOT,23.0 (wks),Erythroid,25,0.4531092917138594
GT-TC,23.0 (wks),Erythroid,25,0.8660853754940712
gStatOT,0.0 (yrs),Lymphoid,25,0.9680467532467533
StatOT,0.0 (yrs),Lymphoid,25,0.7918132888466378
GT-TC,0.0 (yrs),Lymphoid,25,0.9549942028985506
gStatOT,2.0 (yrs),Lymphoid,25,0.9879833333333333
StatOT,2.0 (yrs),Lymphoid,25,0.6024983867590962
GT-TC,2.0 (yrs),Lymphoid,25,0.9575666666666667
gStatOT,4.0 (yrs),Lymphoid,25,0.957743722943723
StatOT,4.0 (yrs),Lymphoid,25,0.0
GT-TC,4.0 (yrs),Lymphoid,25,0.9350275362318841
gStatOT,10.0 (yrs),Lymphoid,25,0.9736694442935743
StatOT,10.0 (yrs),Lymphoid,25,0.46223864175253404
GT-TC,10.0 (yrs),Lymphoid,25,0.9384
gStatOT,12.0 (yrs),Lymphoid,25,0.9760011355907828
StatOT,12.0 (yrs),Lymphoid,25,0.7889547707870347
GT-TC,12.0 (yrs),Lymphoid,25,0.9592
gStatOT,17.0 (yrs),Lymphoid,25,0.9664187818283928
StatOT,17.0 (yrs),Lymphoid,25,0.14696102234369385
GT-TC,17.0 (yrs),Lymphoid,25,0.9583666666666666
gStatOT,25.0 (yrs),Lymphoid,25,0.9117522895557221
StatOT,25.0 (yrs),Lymphoid,25,0.7641087895114773
GT-TC,25.0 (yrs),Lymphoid,25,0.913059872012046
gStatOT,32.0 (yrs),Lymphoid,25,0.8523024903958653
StatOT,32.0 (yrs),Lymphoid,25,0.8113902858220865
GT-TC,32.0 (yrs),Lymphoid,25,0.893176021080369
gStatOT,35.0 (yrs),Lymphoid,25,0.8728519389979454
StatOT,35.0 (yrs),Lymphoid,25,0.7329273993018403
GT-TC,35.0 (yrs),Lymphoid,25,0.8763051948051948
gStatOT,45.0 (yrs),Lymphoid,25,0.8994897441919956
StatOT,45.0 (yrs),Lymphoid,25,0.7699705852687028
GT-TC,45.0 (yrs),Lymphoid,25,0.8528712591756069
gStatOT,53.0 (yrs),Lymphoid,25,0.8119939324728149
StatOT,53.0 (yrs),Lymphoid,25,0.3610642727965836
GT-TC,53.0 (yrs),Lymphoid,25,0.812308118781803
gStatOT,62.0 (yrs),Lymphoid,25,0.750910218049976
StatOT,62.0 (yrs),Lymphoid,25,0.24505884433645544
GT-TC,62.0 (yrs),Lymphoid,25,0.7592137637941245
gStatOT,76.0 (yrs),Lymphoid,25,0.6978703643582062
StatOT,76.0 (yrs),Lymphoid,25,0.4630590487491391
GT-TC,76.0 (yrs),Lymphoid,25,0.7663737628676046
gStatOT,77.0 (yrs),Lymphoid,25,0.6297948155565836
StatOT,77.0 (yrs),Lymphoid,25,0.02533859064031385
GT-TC,77.0 (yrs),Lymphoid,25,0.7851963241436926
gStatOT,10.0 (wks),Lymphoid,25,0.5341999353293937
StatOT,10.0 (wks),Lymphoid,25,0.3550540082547265
GT-TC,10.0 (wks),Lymphoid,25,0.88
gStatOT,11.0 (wks),Lymphoid,25,0.5536190436887033
StatOT,11.0 (wks),Lymphoid,25,0.07551829585231111
GT-TC,11.0 (wks),Lymphoid,25,0.8950909090909092
gStatOT,13.0 (wks),Lymphoid,25,0.5706266217572092
StatOT,13.0 (wks),Lymphoid,25,0.16659566690984787
GT-TC,13.0 (wks),Lymphoid,25,0.8958608695652175
gStatOT,14.0 (wks),Lymphoid,25,0.6060319338259795
StatOT,14.0 (wks),Lymphoid,25,0.35690516412240575
GT-TC,14.0 (wks),Lymphoid,25,0.8764426877470356
gStatOT,15.0 (wks),Lymphoid,25,0.5892419125607418
StatOT,15.0 (wks),Lymphoid,25,0.20465206513046294
GT-TC,15.0 (wks),Lymphoid,25,0.7748954616112712
gStatOT,20.0 (wks),Lymphoid,25,0.22722772847969722
StatOT,20.0 (wks),Lymphoid,25,0.5708445090680486
GT-TC,20.0 (wks),Lymphoid,25,0.7691980353406185
gStatOT,22.0 (wks),Lymphoid,25,0.10054965936336338
StatOT,22.0 (wks),Lymphoid,25,0.41595040289660706
GT-TC,22.0 (wks),Lymphoid,25,0.7820285449104671
gStatOT,23.0 (wks),Lymphoid,25,0.09197653220254726
StatOT,23.0 (wks),Lymphoid,25,0.2585518338405207
GT-TC,23.0 (wks),Lymphoid,25,0.7917677527151211
gStatOT,0.0 (yrs),Mono/DC,25,0.5836250976773291
StatOT,0.0 (yrs),Mono/DC,25,0.19841119212375635
GT-TC,0.0 (yrs),Mono/DC,25,0.6851170935359789
gStatOT,2.0 (yrs),Mono/DC,25,0.6252350857380058
StatOT,2.0 (yrs),Mono/DC,25,0.06888252462817887
GT-TC,2.0 (yrs),Mono/DC,25,0.7594336584849171
gStatOT,4.0 (yrs),Mono/DC,25,0.674630699128248
StatOT,4.0 (yrs),Mono/DC,25,0.0
GT-TC,4.0 (yrs),Mono/DC,25,0.8690561076604555
gStatOT,10.0 (yrs),Mono/DC,25,0.677113903672297
StatOT,10.0 (yrs),Mono/DC,25,0.0
GT-TC,10.0 (yrs),Mono/DC,25,0.884855737829422
gStatOT,12.0 (yrs),Mono/DC,25,0.6682926839563403
StatOT,12.0 (yrs),Mono/DC,25,0.0
GT-TC,12.0 (yrs),Mono/DC,25,0.8037099433074665
gStatOT,17.0 (yrs),Mono/DC,25,0.731914524710656
StatOT,17.0 (yrs),Mono/DC,25,0.457172128809474
GT-TC,17.0 (yrs),Mono/DC,25,0.7504008720075486
gStatOT,25.0 (yrs),Mono/DC,25,0.5189711316553992
StatOT,25.0 (yrs),Mono/DC,25,0.0
GT-TC,25.0 (yrs),Mono/DC,25,0.8466855448898927
gStatOT,32.0 (yrs),Mono/DC,25,0.548353735865668
StatOT,32.0 (yrs),Mono/DC,25,0.0
GT-TC,32.0 (yrs),Mono/DC,25,0.8627312965238796
gStatOT,35.0 (yrs),Mono/DC,25,0.5666775670344992
StatOT,35.0 (yrs),Mono/DC,25,0.005899746569262576
GT-TC,35.0 (yrs),Mono/DC,25,0.8310355364696327
gStatOT,45.0 (yrs),Mono/DC,25,0.6877398504589786
StatOT,45.0 (yrs),Mono/DC,25,0.0
GT-TC,45.0 (yrs),Mono/DC,25,0.838826017020774
gStatOT,53.0 (yrs),Mono/DC,25,0.5947703053254939
StatOT,53.0 (yrs),Mono/DC,25,0.3287450840757175
GT-TC,53.0 (yrs),Mono/DC,25,0.8310768358352286
gStatOT,62.0 (yrs),Mono/DC,25,0.6289231362873886
StatOT,62.0 (yrs),Mono/DC,25,0.3767959786740785
GT-TC,62.0 (yrs),Mono/DC,25,0.8090515438458432
gStatOT,76.0 (yrs),Mono/DC,25,0.4660763823222604
StatOT,76.0 (yrs),Mono/DC,25,0.0
GT-TC,76.0 (yrs),Mono/DC,25,0.7821242407784406
gStatOT,77.0 (yrs),Mono/DC,25,0.4875478093303667
StatOT,77.0 (yrs),Mono/DC,25,0.506054749501254
GT-TC,77.0 (yrs),Mono/DC,25,0.7825454545454545
gStatOT,10.0 (wks),Mono/DC,25,0.9078334466458844
StatOT,10.0 (wks),Mono/DC,25,0.0
GT-TC,10.0 (wks),Mono/DC,25,0.8365217391304348
gStatOT,11.0 (wks),Mono/DC,25,0.8942705667923059
StatOT,11.0 (wks),Mono/DC,25,0.6384643327489343
GT-TC,11.0 (wks),Mono/DC,25,0.8716718614718615
gStatOT,13.0 (wks),Mono/DC,25,0.9382049236066093
StatOT,13.0 (wks),Mono/DC,25,0.0
GT-TC,13.0 (wks),Mono/DC,25,0.8845425177587851
gStatOT,14.0 (wks),Mono/DC,25,0.8958103535712576
StatOT,14.0 (wks),Mono/DC,25,0.8049334340638178
GT-TC,14.0 (wks),Mono/DC,25,0.8903167601830275
gStatOT,15.0 (wks),Mono/DC,25,0.9127521913034178
StatOT,15.0 (wks),Mono/DC,25,0.001019667425400076
GT-TC,15.0 (wks),Mono/DC,25,0.6962554341083753
gStatOT,20.0 (wks),Mono/DC,25,0.09307551888962222
StatOT,20.0 (wks),Mono/DC,25,0.00013422818791946307
GT-TC,20.0 (wks),Mono/DC,25,0.435233490720703
gStatOT,22.0 (wks),Mono/DC,25,0.004603786429248663
StatOT,22.0 (wks),Mono/DC,25,0.012752264661518272
GT-TC,22.0 (wks),Mono/DC,25,0.5389889726641645
gStatOT,23.0 (wks),Mono/DC,25,0.006261800099868342
StatOT,23.0 (wks),Mono/DC,25,0.0
GT-TC,23.0 (wks),Mono/DC,25,0.7234425553358115
gStatOT,0.0 (yrs),Granulocyte,25,0.8430496653808355
StatOT,0.0 (yrs),Granulocyte,25,0.6312654335243101
GT-TC,0.0 (yrs),Granulocyte,25,0.8405201483235808
gStatOT,2.0 (yrs),Granulocyte,25,0.9484098462426719
StatOT,2.0 (yrs),Granulocyte,25,0.012132011523075423
GT-TC,2.0 (yrs),Granulocyte,25,0.8956385281385282
gStatOT,4.0 (yrs),Granulocyte,25,0.9672140992642809
StatOT,4.0 (yrs),Granulocyte,25,0.0
GT-TC,4.0 (yrs),Granulocyte,25,0.8841208385607902
gStatOT,10.0 (yrs),Granulocyte,25,0.8501623960958998
StatOT,10.0 (yrs),Granulocyte,25,0.005397679618442874
GT-TC,10.0 (yrs),Granulocyte,25,0.9006537226484796
gStatOT,12.0 (yrs),Granulocyte,25,0.9028020301664803
StatOT,12.0 (yrs),Granulocyte,25,0.32582026444156786
GT-TC,12.0 (yrs),Granulocyte,25,0.9583666666666666
gStatOT,17.0 (yrs),Granulocyte,25,0.9189296340946999
StatOT,17.0 (yrs),Granulocyte,25,0.5975945918821425
GT-TC,17.0 (yrs),Granulocyte,25,0.929701608667876
gStatOT,25.0 (yrs),Granulocyte,25,0.9322637354123622
StatOT,25.0 (yrs),Granulocyte,25,0.0
GT-TC,25.0 (yrs),Granulocyte,25,0.903121688016445
gStatOT,32.0 (yrs),Granulocyte,25,0.9098915748441725
StatOT,32.0 (yrs),Granulocyte,25,0.6850744619174306
GT-TC,32.0 (yrs),Granulocyte,25,0.9123389233954451
gStatOT,35.0 (yrs),Granulocyte,25,0.9304662991108472
StatOT,35.0 (yrs),Granulocyte,25,0.84119769610452
GT-TC,35.0 (yrs),Granulocyte,25,0.9167333333333334
gStatOT,45.0 (yrs),Granulocyte,25,0.8947829692485476
StatOT,45.0 (yrs),Granulocyte,25,0.0842842431874937
GT-TC,45.0 (yrs),Granulocyte,25,0.9069836774762605
gStatOT,53.0 (yrs),Granulocyte,25,0.8343775189457588
StatOT,53.0 (yrs),Granulocyte,25,0.3702328809728439
GT-TC,53.0 (yrs),Granulocyte,25,0.9591666666666667
gStatOT,62.0 (yrs),Granulocyte,25,0.696539599239657
StatOT,62.0 (yrs),Granulocyte,25,0.6597767270784202
GT-TC,62.0 (yrs),Granulocyte,25,0.767852597694703
gStatOT,76.0 (yrs),Granulocyte,25,0.26971706222295544
StatOT,76.0 (yrs),Granulocyte,25,0.12529498477285703
GT-TC,76.0 (yrs),Granulocyte,25,0.6259169037353517
gStatOT,77.0 (yrs),Granulocyte,25,0.08854179286886382
StatOT,77.0 (yrs),Granulocyte,25,0.4567733369792638
GT-TC,77.0 (yrs),Granulocyte,25,0.761846736406233
gStatOT,10.0 (wks),Granulocyte,25,0.18558700047758753
StatOT,10.0 (wks),Granulocyte,25,0.35882702474263534
GT-TC,10.0 (wks),Granulocyte,25,0.6939724802201583
gStatOT,11.0 (wks),Granulocyte,25,0.24014525311306315
StatOT,11.0 (wks),Granulocyte,25,0.14171463247649516
GT-TC,11.0 (wks),Granulocyte,25,0.7178337994247269
gStatOT,13.0 (wks),Granulocyte,25,0.2699783374933478
StatOT,13.0 (wks),Granulocyte,25,0.10179073923859493
GT-TC,13.0 (wks),Granulocyte,25,0.8021715851571889
gStatOT,14.0 (wks),Granulocyte,25,0.23362197931731857
StatOT,14.0 (wks),Granulocyte,25,0.039718587323667405
GT-TC,14.0 (wks),Granulocyte,25,0.845226152570452
gStatOT,15.0 (wks),Granulocyte,25,0.2358047351979061
StatOT,15.0 (wks),Granulocyte,25,0.0
GT-TC,15.0 (wks),Granulocyte,25,0.7921424485760871
gStatOT,20.0 (wks),Granulocyte,25,0.15342348133355801
StatOT,20.0 (wks),Granulocyte,25,0.060010020081043704
GT-TC,20.0 (wks),Granulocyte,25,0.728268516089286
gStatOT,22.0 (wks),Granulocyte,25,0.19146316617156012
StatOT,22.0 (wks),Granulocyte,25,0.0004791853416730279
GT-TC,22.0 (wks),Granulocyte,25,0.7926846860868599
gStatOT,23.0 (wks),Granulocyte,25,0.22721652604010267
StatOT,23.0 (wks),Granulocyte,25,0.2351810444006555
GT-TC,23.0 (wks),Granulocyte,25,0.910871259175607
gStatOT,0.0 (yrs),Megakaryocyte,25,0.0
StatOT,0.0 (yrs),Megakaryocyte,25,0.0
GT-TC,0.0 (yrs),Megakaryocyte,25,0.049523809523809526
gStatOT,2.0 (yrs),Megakaryocyte,25,9.569377990430622e-05
StatOT,2.0 (yrs),Megakaryocyte,25,9.569377990430622e-05
GT-TC,2.0 (yrs),Megakaryocyte,25,0.1482983682983683
gStatOT,4.0 (yrs),Megakaryocyte,25,0.0
StatOT,4.0 (yrs),Megakaryocyte,25,0.0
GT-TC,4.0 (yrs),Megakaryocyte,25,0.15443073593073592
gStatOT,10.0 (yrs),Megakaryocyte,25,0.0004938271604938272
StatOT,10.0 (yrs),Megakaryocyte,25,0.0004938271604938272
GT-TC,10.0 (yrs),Megakaryocyte,25,0.25276190476190474
gStatOT,12.0 (yrs),Megakaryocyte,25,0.0
StatOT,12.0 (yrs),Megakaryocyte,25,0.0
GT-TC,12.0 (yrs),Megakaryocyte,25,0.23294830169830172
gStatOT,17.0 (yrs),Megakaryocyte,25,0.0
StatOT,17.0 (yrs),Megakaryocyte,25,0.0
GT-TC,17.0 (yrs),Megakaryocyte,25,0.2851789321789322
gStatOT,25.0 (yrs),Megakaryocyte,25,0.0003361344537815126
StatOT,25.0 (yrs),Megakaryocyte,25,0.0003361344537815126
GT-TC,25.0 (yrs),Megakaryocyte,25,0.33596443001443
gStatOT,32.0 (yrs),Megakaryocyte,25,0.004196474207535965
StatOT,32.0 (yrs),Megakaryocyte,25,0.0004938271604938272
GT-TC,32.0 (yrs),Megakaryocyte,25,0.49667469810890863
gStatOT,35.0 (yrs),Megakaryocyte,25,0.0056990837312389546
StatOT,35.0 (yrs),Megakaryocyte,25,0.00016065066881763797
GT-TC,35.0 (yrs),Megakaryocyte,25,0.594844603109309
gStatOT,45.0 (yrs),Megakaryocyte,25,0.0012356338573679029
StatOT,45.0 (yrs),Megakaryocyte,25,0.0
GT-TC,45.0 (yrs),Megakaryocyte,25,0.6504862951282726
gStatOT,53.0 (yrs),Megakaryocyte,25,0.00018069002505987551
StatOT,53.0 (yrs),Megakaryocyte,25,0.0004938271604938272
GT-TC,53.0 (yrs),Megakaryocyte,25,0.7567281690430836
gStatOT,62.0 (yrs),Megakaryocyte,25,0.00013937282229965157
StatOT,62.0 (yrs),Megakaryocyte,25,0.0004938271604938272
GT-TC,62.0 (yrs),Megakaryocyte,25,0.7818694049702262
gStatOT,76.0 (yrs),Megakaryocyte,25,0.0007980895711942045
StatOT,76.0 (yrs),Megakaryocyte,25,0.0
GT-TC,76.0 (yrs),Megakaryocyte,25,0.8095812158855638
gStatOT,77.0 (yrs),Megakaryocyte,25,0.001101153827199637
StatOT,77.0 (yrs),Megakaryocyte,25,0.0
GT-TC,77.0 (yrs),Megakaryocyte,25,0.8055672101279316
gStatOT,10.0 (wks),Megakaryocyte,25,0.0
StatOT,10.0 (wks),Megakaryocyte,25,0.0
GT-TC,10.0 (wks),Megakaryocyte,25,0.015637559371574718
gStatOT,11.0 (wks),Megakaryocyte,25,0.0
StatOT,11.0 (wks),Megakaryocyte,25,0.0
GT-TC,11.0 (wks),Megakaryocyte,25,0.034870795870795876
gStatOT,13.0 (wks),Megakaryocyte,25,0.0
StatOT,13.0 (wks),Megakaryocyte,25,0.0
GT-TC,13.0 (wks),Megakaryocyte,25,0.4188952330741602
gStatOT,14.0 (wks),Megakaryocyte,25,0.0
StatOT,14.0 (wks),Megakaryocyte,25,0.0
GT-TC,14.0 (wks),Megakaryocyte,25,0.784694547634654
gStatOT,15.0 (wks),Megakaryocyte,25,0.0
StatOT,15.0 (wks),Megakaryocyte,25,0.0
GT-TC,15.0 (wks),Megakaryocyte,25,0.6792468171125325
gStatOT,20.0 (wks),Megakaryocyte,25,0.0
StatOT,20.0 (wks),Megakaryocyte,25,0.0
GT-TC,20.0 (wks),Megakaryocyte,25,0.563200633665851
gStatOT,22.0 (wks),Megakaryocyte,25,0.0
StatOT,22.0 (wks),Megakaryocyte,25,0.0
GT-TC,22.0 (wks),Megakaryocyte,25,0.6639115000560081
gStatOT,23.0 (wks),Megakaryocyte,25,0.0
StatOT,23.0 (wks),Megakaryocyte,25,0.0
GT-TC,23.0 (wks),Megakaryocyte,25,0.6661962822851906
gStatOT,0.0 (yrs),Baso/Mast,50,0.00334727679331059
StatOT,0.0 (yrs),Baso/Mast,50,0.0
GT-TC,0.0 (yrs),Baso/Mast,50,0.7334556980788975
gStatOT,2.0 (yrs),Baso/Mast,50,0.00522607923965275
StatOT,2.0 (yrs),Baso/Mast,50,6.825938566552901e-05
GT-TC,2.0 (yrs),Baso/Mast,50,0.7292015176921779
gStatOT,4.0 (yrs),Baso/Mast,50,0.005075617902186183
StatOT,4.0 (yrs),Baso/Mast,50,6.825938566552901e-05
GT-TC,4.0 (yrs),Baso/Mast,50,0.6777083019773644
gStatOT,10.0 (yrs),Baso/Mast,50,0.0035946244499418046
StatOT,10.0 (yrs),Baso/Mast,50,6.825938566552901e-05
GT-TC,10.0 (yrs),Baso/Mast,50,0.5464427308416566
gStatOT,12.0 (yrs),Baso/Mast,50,0.0030071463643627588
StatOT,12.0 (yrs),Baso/Mast,50,6.825938566552901e-05
GT-TC,12.0 (yrs),Baso/Mast,50,0.5196952962196897
gStatOT,17.0 (yrs),Baso/Mast,50,0.004609637714635924
StatOT,17.0 (yrs),Baso/Mast,50,0.03172519574129121
GT-TC,17.0 (yrs),Baso/Mast,50,0.6893821473724051
gStatOT,25.0 (yrs),Baso/Mast,50,0.07812179256455049
StatOT,25.0 (yrs),Baso/Mast,50,0.011298299760936284
GT-TC,25.0 (yrs),Baso/Mast,50,0.6260385853248261
gStatOT,32.0 (yrs),Baso/Mast,50,0.05375654548638455
StatOT,32.0 (yrs),Baso/Mast,50,6.825938566552901e-05
GT-TC,32.0 (yrs),Baso/Mast,50,0.4711571255917045
gStatOT,35.0 (yrs),Baso/Mast,50,0.03588637470587797
StatOT,35.0 (yrs),Baso/Mast,50,0.005388294028852683
GT-TC,35.0 (yrs),Baso/Mast,50,0.4647729963681319
gStatOT,45.0 (yrs),Baso/Mast,50,0.04001507407379992
StatOT,45.0 (yrs),Baso/Mast,50,0.03623305673358439
GT-TC,45.0 (yrs),Baso/Mast,50,0.45661018337103887
gStatOT,53.0 (yrs),Baso/Mast,50,0.059163020208557196
StatOT,53.0 (yrs),Baso/Mast,50,6.825938566552901e-05
GT-TC,53.0 (yrs),Baso/Mast,50,0.3122158548540299
gStatOT,62.0 (yrs),Baso/Mast,50,0.002614305591049777
StatOT,62.0 (yrs),Baso/Mast,50,0.01124621151567518
GT-TC,62.0 (yrs),Baso/Mast,50,0.1956916330795641
gStatOT,76.0 (yrs),Baso/Mast,50,0.01803049029938323
StatOT,76.0 (yrs),Baso/Mast,50,6.825938566552901e-05
GT-TC,76.0 (yrs),Baso/Mast,50,0.23947586353233064
gStatOT,77.0 (yrs),Baso/Mast,50,0.026235696102652858
StatOT,77.0 (yrs),Baso/Mast,50,0.039110402479367395
GT-TC,77.0 (yrs),Baso/Mast,50,0.38095039957958443
gStatOT,10.0 (wks),Baso/Mast,50,0.09848949321657516
StatOT,10.0 (wks),Baso/Mast,50,6.825938566552901e-05
GT-TC,10.0 (wks),Baso/Mast,50,0.7637988658189088
gStatOT,11.0 (wks),Baso/Mast,50,0.101886099799795
StatOT,11.0 (wks),Baso/Mast,50,0.034180794012700216
GT-TC,11.0 (wks),Baso/Mast,50,0.7232836387911925
gStatOT,13.0 (wks),Baso/Mast,50,0.13007137890425172
StatOT,13.0 (wks),Baso/Mast,50,6.825938566552901e-05
GT-TC,13.0 (wks),Baso/Mast,50,0.6211514823806026
gStatOT,14.0 (wks),Baso/Mast,50,0.154572477083449
StatOT,14.0 (wks),Baso/Mast,50,0.07311289686006579
GT-TC,14.0 (wks),Baso/Mast,50,0.6333606789337044
gStatOT,15.0 (wks),Baso/Mast,50,0.15099274287287062
StatOT,15.0 (wks),Baso/Mast,50,0.0029717126998284504
GT-TC,15.0 (wks),Baso/Mast,50,0.6989745451274438
gStatOT,20.0 (wks),Baso/Mast,50,0.0
StatOT,20.0 (wks),Baso/Mast,50,0.002937330683262243
GT-TC,20.0 (wks),Baso/Mast,50,0.7185594655648623
gStatOT,22.0 (wks),Baso/Mast,50,3.236245954692557e-05
StatOT,22.0 (wks),Baso/Mast,50,6.825938566552901e-05
GT-TC,22.0 (wks),Baso/Mast,50,0.785004503120532
gStatOT,23.0 (wks),Baso/Mast,50,7.722611247471542e-05
StatOT,23.0 (wks),Baso/Mast,50,6.825938566552901e-05
GT-TC,23.0 (wks),Baso/Mast,50,0.8353966078107118
gStatOT,0.0 (yrs),Erythroid,50,0.45146471491054124
StatOT,0.0 (yrs),Erythroid,50,0.05873130740984941
GT-TC,0.0 (yrs),Erythroid,50,0.586374837383151
gStatOT,2.0 (yrs),Erythroid,50,0.7829820112440368
StatOT,2.0 (yrs),Erythroid,50,0.607391022161646
GT-TC,2.0 (yrs),Erythroid,50,0.5608184050972856
gStatOT,4.0 (yrs),Erythroid,50,0.6702517485173404
StatOT,4.0 (yrs),Erythroid,50,0.0
GT-TC,4.0 (yrs),Erythroid,50,0.7431753414252218
gStatOT,10.0 (yrs),Erythroid,50,0.5881952280384567
StatOT,10.0 (yrs),Erythroid,50,0.40730256776111473
GT-TC,10.0 (yrs),Erythroid,50,0.8645688228423921
gStatOT,12.0 (yrs),Erythroid,50,0.6222340560669343
StatOT,12.0 (yrs),Erythroid,50,0.5241559573865284
GT-TC,12.0 (yrs),Erythroid,50,0.7410866895118811
gStatOT,17.0 (yrs),Erythroid,50,0.3157824232578419
StatOT,17.0 (yrs),Erythroid,50,0.034296153201067756
GT-TC,17.0 (yrs),Erythroid,50,0.6881862058913546
gStatOT,25.0 (yrs),Erythroid,50,0.33125025395622665
StatOT,25.0 (yrs),Erythroid,50,0.04549661885812897
GT-TC,25.0 (yrs),Erythroid,50,0.7325402247091733
gStatOT,32.0 (yrs),Erythroid,50,0.2094653969788955
StatOT,32.0 (yrs),Erythroid,50,0.3595784733727214
GT-TC,32.0 (yrs),Erythroid,50,0.6924718970381981
gStatOT,35.0 (yrs),Erythroid,50,0.4871758187790347
StatOT,35.0 (yrs),Erythroid,50,0.2829318098736201
GT-TC,35.0 (yrs),Erythroid,50,0.6646075923711281
gStatOT,45.0 (yrs),Erythroid,50,0.730072539257129
StatOT,45.0 (yrs),Erythroid,50,0.01831833008696353
GT-TC,45.0 (yrs),Erythroid,50,0.7239687348426462
gStatOT,53.0 (yrs),Erythroid,50,0.7211025956377759
StatOT,53.0 (yrs),Erythroid,50,0.6925201750971499
GT-TC,53.0 (yrs),Erythroid,50,0.8853188080708121
gStatOT,62.0 (yrs),Erythroid,50,0.5475340661073654
StatOT,62.0 (yrs),Erythroid,50,0.49158010824403425
GT-TC,62.0 (yrs),Erythroid,50,0.8716396119532133
gStatOT,76.0 (yrs),Erythroid,50,0.6075050253996273
StatOT,76.0 (yrs),Erythroid,50,0.09302079594613602
GT-TC,76.0 (yrs),Erythroid,50,0.8678574932526546
gStatOT,77.0 (yrs),Erythroid,50,0.6188176266431514
StatOT,77.0 (yrs),Erythroid,50,0.6941524660820656
GT-TC,77.0 (yrs),Erythroid,50,0.9366297110888759
gStatOT,10.0 (wks),Erythroid,50,0.4434588970033389
StatOT,10.0 (wks),Erythroid,50,0.0828060728903506
GT-TC,10.0 (wks),Erythroid,50,0.5727059803143476
gStatOT,11.0 (wks),Erythroid,50,0.33761583259511896
StatOT,11.0 (wks),Erythroid,50,0.004385134414889521
GT-TC,11.0 (wks),Erythroid,50,0.5381543466668774
gStatOT,13.0 (wks),Erythroid,50,0.29559262923298807
StatOT,13.0 (wks),Erythroid,50,0.4428894388114897
GT-TC,13.0 (wks),Erythroid,50,0.5834421509783867
gStatOT,14.0 (wks),Erythroid,50,0.3980230188460335
StatOT,14.0 (wks),Erythroid,50,0.03906967612048707
GT-TC,14.0 (wks),Erythroid,50,0.6588606856294748
gStatOT,15.0 (wks),Erythroid,50,0.6588798689324915
StatOT,15.0 (wks),Erythroid,50,0.26412805483235335
GT-TC,15.0 (wks),Erythroid,50,0.49273582858274206
gStatOT,20.0 (wks),Erythroid,50,0.11317334638216472
StatOT,20.0 (wks),Erythroid,50,0.5140183618327095
GT-TC,20.0 (wks),Erythroid,50,0.6188259340460279
gStatOT,22.0 (wks),Erythroid,50,0.13919787731460606
StatOT,22.0 (wks),Erythroid,50,0.3954325860715608
GT-TC,22.0 (wks),Erythroid,50,0.8469888129456247
gStatOT,23.0 (wks),Erythroid,50,0.13841123223393986
StatOT,23.0 (wks),Erythroid,50,0.3871862588860839
GT-TC,23.0 (wks),Erythroid,50,0.897824825498276
gStatOT,0.0 (yrs),Lymphoid,50,0.9315509880460031
StatOT,0.0 (yrs),Lymphoid,50,0.6397609826272299
GT-TC,0.0 (yrs),Lymphoid,50,0.868462745436577
gStatOT,2.0 (yrs),Lymphoid,50,0.9236655094997829
StatOT,2.0 (yrs),Lymphoid,50,0.4395655962459915
GT-TC,2.0 (yrs),Lymphoid,50,0.86394592086338
gStatOT,4.0 (yrs),Lymphoid,50,0.9197383926555962
StatOT,4.0 (yrs),Lymphoid,50,0.0
GT-TC,4.0 (yrs),Lymphoid,50,0.8857870074388781
gStatOT,10.0 (yrs),Lymphoid,50,0.9358981107088229
StatOT,10.0 (yrs),Lymphoid,50,0.36038041674789284
GT-TC,10.0 (yrs),Lymphoid,50,0.926510356944402
gStatOT,12.0 (yrs),Lymphoid,50,0.9209509891898722
StatOT,12.0 (yrs),Lymphoid,50,0.7677640215344597
GT-TC,12.0 (yrs),Lymphoid,50,0.9272583343703018
gStatOT,17.0 (yrs),Lymphoid,50,0.9205998650411554
StatOT,17.0 (yrs),Lymphoid,50,0.16394325984623825
GT-TC,17.0 (yrs),Lymphoid,50,0.9161761466231708
gStatOT,25.0 (yrs),Lymphoid,50,0.9160676495742208
