Cell,sink
Samp25_bcHBJX,False
Samp25_bcFOLY,False
Samp25_bcHEBU,False
Samp25_bcEORC,False
Samp25_bcFWVB,False
Samp25_bcBWYK,False
Samp25_bcAACG,False
Samp25_bcFWIK,False
Samp25_bcGQFI,False
Samp25_bcBQDE,False
Samp25_bcCDEW,False
Samp25_bcGXPI,False
Samp25_bcIDKK,False
Samp25_bcBNWC,False
Samp25_bcGYEC,False
Samp25_bcCNKS,False
Samp25_bcHEKO,False
Samp25_bcGVXA,False
Samp25_bcESFQ,False
Samp25_bcEXQH,False
Samp25_bcBEFA,False
Samp25_bcFUBI,False
Samp25_bcDWGR,False
Samp25_bcGGCF,False
Samp25_bcBDWV,False
Samp25_bcHAZR,False
Samp25_bcAQJV,False
Samp25_bcAEFV,False
Samp25_bcHNON,False
Samp25_bcCWWM,False
Samp25_bcASGQ,True
Samp25_bcEWNA,False
Samp25_bcHYHG,False
Samp25_bcCSYZ,False
Samp25_bcHATE,True
Samp25_bcAJLG,False
Samp25_bcHJHT,False
Samp25_bcBROU,False
Samp25_bcGLBV,False
Samp25_bcHBWS,False
Samp25_bcHNRY,False
Samp25_bcFOPA,False
Samp25_bcESBZ,False
Samp25_bcHDKR,False
Samp25_bcCBQJ,False
Samp25_bcBLLE,False
Samp25_bcFIJL,False
Samp25_bcAYGM,False
Samp25_bcAIQH,False
Samp25_bcHXCU,False
Samp25_bcCAPJ,False
Samp25_bcAOYZ,False
Samp25_bcAVNS,False
Samp25_bcDLMB,False
Samp25_bcAQFA,False
Samp25_bcHUZL,False
Samp25_bcAJVM,False
Samp25_bcAKKV,False
Samp25_bcGNMU,False
Samp25_bcGLIB,True
Samp25_bcAOCU,False
Samp25_bcFDQK,False
Samp25_bcEWVH,False
Samp25_bcBSCH,False
Samp25_bcCKJQ,False
Samp25_bcGXOE,False
Samp25_bcFFAX,False
Samp25_bcELJF,False
Samp25_bcAQLI,False
Samp25_bcIELB,False
Samp25_bcFCIS,False
Samp25_bcEEKF,False
Samp25_bcCNPW,False
Samp25_bcHBIU,False
Samp25_bcECQA,False
Samp25_bcCHLG,False
Samp25_bcAYSD,False
Samp25_bcHQMG,False
Samp25_bcDKPL,False
Samp25_bcCWGC,False
Samp25_bcAYZM,False
Samp25_bcEAGC,False
Samp25_bcIJAJ,False
Samp25_bcAXEO,False
Samp25_bcDGDG,False
Samp25_bcCAFX,False
Samp25_bcBHHA,False
Samp25_bcDLUK,False
Samp25_bcBDOI,False
Samp25_bcASIX,False
Samp25_bcHGUH,False
Samp25_bcFBCQ,False
Samp25_bcFRMF,False
Samp25_bcBUOO,False
Samp25_bcEWWS,False
Samp25_bcDNJA,False
Samp25_bcEMQM,False
Samp25_bcEGPT,False
Samp25_bcBXVK,False
Samp25_bcFOCR,False
Samp25_bcDMSA,False
Samp25_bcBMKG,False
Samp25_bcGYDK,False
Samp25_bcEBHK,False
Samp25_bcGTIL,False
Samp25_bcDVLY,False
Samp25_bcHIZZ,False
Samp25_bcCKDY,False
Samp25_bcBDXR,False
Samp25_bcEOED,False
Samp25_bcBNBN,False
Samp25_bcCUWH,False
Samp25_bcGPPX,False
Samp25_bcBEKE,False
Samp25_bcBUHL,False
Samp25_bcEVHA,False
Samp25_bcBEKT,False
Samp25_bcBETM,False
Samp25_bcFEMD,False
Samp25_bcEEUS,False
Samp25_bcBXJA,False
Samp25_bcDHWQ,False
Samp25_bcFCOT,False
Samp25_bcHESR,False
Samp25_bcFSBU,False
Samp25_bcDEGB,False
Samp25_bcCCVY,False
Samp25_bcCZUB,False
Samp25_bcFITP,False
Samp25_bcHMKW,False
Samp25_bcGOLN,False
Samp25_bcCWHS,False
Samp25_bcEVGW,False
Samp25_bcCIZY,False
Samp25_bcFXOY,False
Samp25_bcDDQS,False
Samp25_bcGOFG,False
Samp25_bcGULN,False
Samp25_bcFSBS,False
Samp25_bcBQYS,False
Samp25_bcBODX,False
Samp25_bcAIYU,False
Samp25_bcDIBN,False
Samp25_bcHZSN,False
Samp25_bcBCNC,False
Samp25_bcHJEH,False
Samp25_bcHNAK,False
Samp25_bcIHTR,False
Samp25_bcBMIZ,False
Samp25_bcAPNX,False
Samp25_bcANJK,False
Samp25_bcADJU,False
Samp25_bcDGGE,False
Samp25_bcEMSZ,False
Samp25_bcDWZO,False
Samp25_bcAKYL,False
Samp25_bcBOLM,False
Samp25_bcGBXU,False
Samp25_bcHUGF,False
Samp25_bcFXEW,False
Samp25_bcGRLY,False
Samp25_bcGVMT,False
Samp25_bcBPIP,False
Samp25_bcHSLP,False
Samp25_bcFOMT,False
Samp25_bcGNML,False
Samp25_bcEKXA,False
Samp25_bcBIWL,False
Samp25_bcFZAU,False
Samp25_bcFHLR,False
Samp25_bcGOTQ,False
Samp25_bcCIKY,False
Samp25_bcBBCU,False
Samp25_bcGQSV,False
Samp25_bcIJMH,False
Samp25_bcEPEI,False
Samp25_bcFIEB,False
Samp25_bcEGYN,False
Samp25_bcAWQT,False
Samp25_bcFHJK,False
Samp25_bcEGHE,False
Samp25_bcCGSB,False
Samp25_bcHSEP,False
Samp25_bcBKCA,False
Samp25_bcGVIB,False
Samp25_bcFZLG,False
Samp25_bcAVMF,False
Samp25_bcENZF,False
Samp25_bcBKDK,False
Samp25_bcATLE,False
Samp25_bcHDAL,False
Samp25_bcFCUT,False
Samp25_bcCNUF,False
Samp25_bcEOOM,False
Samp25_bcCRTZ,False
Samp25_bcFMDZ,False
Samp25_bcGQPE,False
Samp25_bcBFBA,False
Samp25_bcESCM,False
Samp25_bcHDZA,False
Samp25_bcCCCR,False
Samp25_bcAAYW,False
Samp25_bcCTPS,False
Samp25_bcDYQQ,False
Samp25_bcBMIX,False
Samp25_bcFBFJ,False
Samp25_bcBLIM,False
Samp25_bcESWF,False
Samp25_bcGWRX,False
Samp25_bcHJAI,False
Samp25_bcIKCV,False
Samp25_bcAFOD,False
Samp25_bcAUBF,False
Samp25_bcFGVG,False
Samp25_bcEGQT,False
Samp25_bcEOHN,False
Samp25_bcGLII,False
Samp25_bcEYSS,False
Samp25_bcDIQB,False
Samp25_bcAYUT,True
Samp25_bcGFCK,False
Samp25_bcALRI,False
Samp25_bcHKQL,False
Samp25_bcBVLM,False
Samp25_bcHUPY,False
Samp25_bcDVNO,False
Samp25_bcADAX,False
Samp25_bcDJJN,False
Samp25_bcABKS,False
Samp25_bcABHJ,False
Samp25_bcGVOY,False
Samp25_bcDWTA,True
Samp25_bcFRVD,False
Samp25_bcDNVF,False
Samp25_bcGQGR,False
Samp25_bcGZHP,False
Samp25_bcCNIN,False
Samp25_bcAYBL,False
Samp25_bcCBIB,False
Samp25_bcDOXD,False
Samp25_bcDOTL,False
Samp25_bcHYTV,False
Samp25_bcHHLY,False
Samp25_bcHMUM,False
Samp25_bcEKCO,False
Samp25_bcBJFI,False
Samp25_bcGXEI,False
Samp25_bcGCIH,False
Samp25_bcGORY,False
Samp25_bcEYUK,False
Samp25_bcFCXQ,False
Samp25_bcEWLJ,False
Samp25_bcFEJF,False
Samp25_bcBKGP,False
Samp25_bcHLQT,False
Samp25_bcGRSI,False
Samp25_bcFCRV,False
Samp25_bcHLSQ,False
Samp25_bcIFIQ,False
Samp25_bcGRMK,False
Samp25_bcFRTP,False
Samp25_bcAXUG,False
Samp25_bcEZMJ,False
Samp25_bcCQBA,False
Samp25_bcGGYD,False
Samp25_bcEXXO,False
Samp25_bcAUIJ,False
Samp25_bcHRQG,False
Samp25_bcGGPM,False
Samp25_bcHHWP,False
Samp25_bcHPYU,False
Samp25_bcIGFZ,True
Samp25_bcIDPP,False
Samp25_bcDOQI,False
Samp25_bcARFU,False
Samp25_bcHKZI,False
Samp25_bcAPTA,True
Samp25_bcDMSE,True
Samp25_bcDVAY,False
Samp25_bcEUEA,False
Samp25_bcBRMV,False
Samp25_bcETBY,False
Samp25_bcATSD,False
Samp25_bcCBYN,False
Samp25_bcAZRI,False
Samp25_bcAXTL,False
Samp25_bcGIIH,False
Samp25_bcFHVK,False
Samp25_bcDIRP,False
Samp25_bcBVCR,False
Samp25_bcIBXQ,False
Samp25_bcFHVB,False
Samp25_bcAFCA,False
Samp25_bcFKEJ,False
Samp25_bcGLBB,False
Samp25_bcANRC,False
Samp25_bcAZRF,False
Samp25_bcHUVI,False
Samp25_bcEDGK,False
Samp25_bcERFJ,False
Samp25_bcFEZI,False
Samp25_bcIBZO,True
Samp25_bcAKLI,False
Samp25_bcFCFD,False
Samp25_bcEKIU,False
Samp25_bcDIMC,False
Samp25_bcDTFD,False
Samp25_bcBUSX,False
Samp25_bcIHAU,False
Samp25_bcDCOX,False
Samp25_bcDRVV,False
Samp25_bcCRTY,False
Samp25_bcFXDF,False
Samp25_bcHGEG,False
Samp25_bcGWVE,False
Samp25_bcBPWI,True
Samp25_bcEPPN,False
Samp25_bcGGBV,False
Samp25_bcBOFF,False
Samp25_bcAEFJ,False
Samp25_bcBAQO,False
Samp25_bcCFCK,False
Samp25_bcAOXY,False
Samp25_bcBFCI,False
Samp25_bcCTMD,False
Samp25_bcGGCY,True
Samp25_bcHFPL,False
Samp25_bcFOIY,False
Samp25_bcAIAS,False
Samp25_bcGNPP,False
Samp25_bcARQE,False
Samp25_bcFWBB,False
Samp25_bcDYRU,False
Samp25_bcHQPQ,False
Samp25_bcCQQP,False
Samp25_bcDBDI,False
Samp25_bcDZBF,False
Samp25_bcCBTS,False
Samp25_bcFLNK,False
Samp25_bcGFNN,False
Samp25_bcHGYN,False
Samp25_bcFRDL,False
Samp25_bcGRMC,False
Samp25_bcANYI,False
Samp25_bcGLIU,False
Samp25_bcGWOP,False
Samp25_bcENJX,False
Samp25_bcDUDN,False
Samp25_bcBCSA,False
Samp25_bcENDV,False
Samp25_bcEARY,False
Samp25_bcAUQP,False
Samp25_bcBGHJ,False
Samp25_bcDZIV,False
Samp25_bcGOKC,False
Samp25_bcHZWP,False
Samp25_bcETUN,False
Samp25_bcIHRR,False
Samp25_bcFNSU,False
Samp25_bcAIZJ,False
Samp25_bcBFFY,False
Samp25_bcEJRH,False
Samp25_bcERMW,False
Samp25_bcBQWY,False
Samp25_bcBCOH,False
Samp25_bcHJVU,False
Samp25_bcGNWK,False
Samp25_bcDIIC,False
Samp25_bcHLCX,False
Samp25_bcFVBH,False
Samp25_bcEYUF,False
Samp25_bcBJDP,False
Samp25_bcGATB,False
Samp25_bcICPB,False
Samp25_bcEHGJ,False
Samp25_bcAARJ,False
Samp25_bcBRYU,False
Samp25_bcCMYB,False
Samp25_bcDGVB,False
Samp25_bcAMLE,False
Samp25_bcFJCF,False
Samp25_bcGVRH,False
Samp25_bcFPYJ,False
Samp25_bcFOJL,False
Samp25_bcHQAP,False
Samp25_bcBNZJ,False
Samp25_bcFYWK,False
Samp25_bcHSEB,False
Samp25_bcDMPL,False
Samp25_bcHCPD,False
Samp25_bcFGVW,False
Samp25_bcFMRG,False
Samp25_bcGKBT,False
Samp25_bcCTTN,False
Samp25_bcALWC,False
Samp25_bcARNJ,False
Samp25_bcDTCT,False
Samp25_bcBRWJ,False
Samp25_bcDKXB,False
Samp25_bcCPWZ,False
Samp25_bcEODD,False
Samp25_bcFGOQ,False
Samp25_bcDWPY,False
Samp25_bcGDUQ,False
Samp25_bcDHUG,False
Samp25_bcDUMN,False
Samp25_bcGZAJ,False
Samp25_bcEUER,False
Samp25_bcEXBM,False
Samp25_bcEOMT,False
Samp25_bcICRJ,False
Samp25_bcEZFC,False
Samp25_bcBKUQ,True
Samp25_bcFHLG,False
Samp25_bcBJYE,False
Samp25_bcEQSQ,False
Samp25_bcFJFF,True
Samp25_bcIFZW,False
Samp25_bcEVYA,True
Samp25_bcHHJD,False
Samp25_bcADWE,True
Samp25_bcGPCU,True
Samp25_bcBKDO,False
Samp25_bcFKSS,False
Samp25_bcFOFG,False
Samp25_bcCJOO,False
Samp25_bcHDAU,False
Samp25_bcCOUL,False
Samp25_bcGLQL,False
Samp25_bcIEIZ,True
Samp25_bcGFMH,False
Samp25_bcEGBQ,False
Samp25_bcFWLL,False
Samp25_bcEFBC,False
Samp25_bcFXAB,False
Samp25_bcDGTO,False
Samp25_bcAXRJ,False
Samp25_bcBFZT,False
Samp25_bcFYTF,False
Samp25_bcEMIT,False
Samp25_bcFDXF,False
Samp25_bcFKPS,False
Samp25_bcDUAY,False
Samp25_bcAAVY,False
Samp25_bcFMDM,False
Samp25_bcAQYY,False
Samp25_bcFTAE,False
Samp25_bcBZZO,False
Samp25_bcFXDI,False
Samp25_bcCQLC,True
Samp25_bcEHRP,False
Samp25_bcELEV,False
Samp25_bcFLAX,False
Samp25_bcEHEG,False
Samp25_bcBGYA,False
Samp25_bcEIUH,False
Samp25_bcAROX,False
Samp25_bcBHDQ,False
Samp25_bcIEIX,False
Samp25_bcICBX,False
Samp25_bcEVIJ,False
Samp25_bcCQGZ,False
Samp25_bcHGIN,True
Samp25_bcFCVU,False
Samp25_bcFVFT,True
Samp25_bcGOME,False
Samp25_bcGQLC,False
Samp25_bcGOUT,False
Samp25_bcEIVH,False
Samp25_bcGTPM,False
Samp25_bcDQJF,False
Samp25_bcCZFH,False
Samp25_bcBTDX,False
Samp25_bcDJJE,False
Samp25_bcBGIV,False
Samp25_bcCTJH,True
Samp25_bcBOPI,False
Samp25_bcATGN,False
Samp25_bcCUQV,False
Samp25_bcDUTA,True
Samp25_bcBGJD,False
Samp25_bcEPJH,False
Samp25_bcDIVD,False
Samp25_bcHAKJ,False
Samp25_bcEJTV,True
Samp25_bcDNAV,False
Samp25_bcFOKG,True
Samp25_bcFJZF,False
Samp25_bcDUXS,False
Samp25_bcBRYT,False
Samp25_bcGGVQ,False
Samp25_bcHRAO,False
Samp25_bcHDFG,False
Samp25_bcBJJP,False
Samp25_bcGGFN,False
Samp25_bcFHQT,False
Samp25_bcBDWQ,True
Samp25_bcFEEG,False
Samp25_bcHAJV,False
Samp25_bcCXDX,False
Samp25_bcFJFX,False
Samp25_bcCHLH,False
Samp25_bcGMYS,False
Samp25_bcHSOO,False
Samp25_bcBBQY,False
Samp25_bcHFJQ,False
Samp25_bcFQCO,False
Samp25_bcFPAH,False
Samp25_bcEVWC,False
Samp25_bcGDJQ,False
Samp25_bcEFAD,False
Samp25_bcGABH,False
Samp25_bcDFQV,False
Samp25_bcFCEE,False
Samp25_bcCGUV,False
Samp25_bcHQTV,False
Samp25_bcALBX,True
Samp25_bcEAQK,False
Samp25_bcFKIU,False
Samp25_bcAMWN,False
Samp25_bcBKLK,False
Samp25_bcCYVF,False
Samp25_bcAJRC,False
Samp25_bcATRV,False
Samp25_bcEIUI,False
Samp25_bcAUFD,False
Samp25_bcGPSE,False
Samp25_bcGMIY,False
Samp25_bcHFCU,False
Samp25_bcGGEK,False
Samp25_bcEXDN,True
Samp25_bcGJUQ,False
Samp25_bcEQUA,False
Samp25_bcHKDX,False
Samp25_bcACTX,False
Samp25_bcHMPT,False
Samp25_bcGQWI,False
Samp25_bcEOZV,False
Samp25_bcIEUV,False
Samp25_bcDKEV,False
Samp25_bcHENV,True
Samp25_bcFDCX,False
Samp25_bcGVIJ,False
Samp25_bcAKOB,False
Samp25_bcDKGL,False
Samp25_bcDHES,False
Samp25_bcHMCO,True
Samp25_bcFHXO,False
Samp25_bcHUVB,False
Samp25_bcADGC,False
Samp25_bcIGQX,False
Samp25_bcCCFL,False
Samp25_bcBXPM,False
Samp25_bcHDKX,False
Samp25_bcGBLR,False
Samp25_bcDNEZ,False
Samp25_bcBWLY,False
Samp25_bcDDNC,False
Samp25_bcAAXB,False
Samp25_bcFUBR,False
Samp25_bcEQDZ,False
Samp25_bcGFND,False
Samp25_bcFICM,False
Samp25_bcAOQJ,False
Samp25_bcFHJQ,False
Samp25_bcCPHV,False
Samp25_bcEOBA,False
Samp25_bcIBFO,False
Samp25_bcDDIO,False
Samp25_bcDTQE,True
Samp25_bcFNPY,False
Samp25_bcDNVO,False
Samp25_bcIBKW,False
Samp25_bcASRU,False
Samp25_bcIAWX,False
Samp25_bcFGRJ,False
Samp25_bcBNZU,False
Samp25_bcEAAD,False
Samp25_bcDFTD,False
Samp25_bcEMTS,False
Samp25_bcDWPP,False
Samp25_bcFQQR,False
Samp25_bcFRZN,False
Samp25_bcBJZT,False
Samp25_bcBCPD,False
Samp25_bcHJQK,False
Samp25_bcARWT,False
Samp25_bcGTQL,False
Samp25_bcEZVC,False
Samp25_bcHPVW,False
Samp25_bcCATI,False
Samp25_bcDZPE,False
Samp25_bcGLFF,False
Samp25_bcBCXW,False
Samp25_bcFBIM,False
Samp25_bcCOWF,False
Samp25_bcHCLO,False
Samp25_bcFIGP,False
Samp25_bcBHCO,False
Samp25_bcFPVE,False
Samp25_bcEIJD,False
Samp25_bcDINQ,False
Samp25_bcAWNT,False
Samp25_bcBVIS,False
Samp25_bcHMYZ,False
Samp25_bcAFWQ,False
Samp25_bcHLVL,False
Samp25_bcHYIS,False
Samp25_bcCXCZ,False
Samp25_bcBRJO,False
Samp25_bcDFWH,False
Samp25_bcGXJE,False
Samp25_bcEQZW,False
Samp25_bcEILB,False
Samp25_bcFBJM,False
Samp25_bcHMDY,False
Samp25_bcGNBL,False
Samp25_bcASKC,False
Samp25_bcESQT,False
Samp25_bcDBOC,False
Samp25_bcDMUX,False
Samp25_bcARED,False
Samp25_bcFBRE,False
Samp25_bcCMID,False
Samp25_bcGJTX,False
Samp25_bcEOIW,False
Samp25_bcHYAO,False
Samp25_bcHZNS,False
Samp25_bcFEFZ,False
Samp25_bcGZSI,False
Samp25_bcDUQW,False
Samp25_bcFGIC,False
Samp25_bcDSZG,False
Samp25_bcBEHL,False
Samp25_bcGWTM,False
Samp25_bcEKMW,False
Samp25_bcAZNV,False
Samp25_bcGQZT,False
Samp25_bcEARG,False
Samp25_bcGSZZ,False
Samp25_bcFBRQ,False
Samp25_bcGYTQ,False
Samp25_bcHUPH,False
Samp25_bcGRRE,False
Samp25_bcBNOL,False
Samp25_bcAUQZ,False
Samp25_bcAZIZ,False
Samp25_bcGPXC,False
Samp25_bcDQPZ,False
Samp25_bcFLPL,False
Samp25_bcDIHF,False
Samp25_bcIIFO,False
Samp25_bcHRTZ,False
Samp25_bcGRLP,False
Samp25_bcGNOZ,False
Samp25_bcETSX,False
Samp25_bcHJEC,False
Samp25_bcEHNZ,False
Samp25_bcIGLN,False
Samp25_bcGZLA,False
Samp25_bcHYBF,False
Samp25_bcAZZD,False
Samp25_bcBVVF,False
Samp25_bcHCIP,False
Samp25_bcCFPQ,False
Samp25_bcEYCV,False
Samp25_bcDNUB,False
Samp25_bcFEYE,False
Samp25_bcAXQD,False
Samp25_bcEKAK,False
Samp25_bcGCVO,False
Samp25_bcAOSM,False
Samp25_bcHGKD,False
Samp25_bcGHXN,False
Samp25_bcCIEX,False
Samp25_bcCPSO,False
Samp25_bcIHMU,False
Samp25_bcEOHQ,False
Samp25_bcBPYR,False
Samp25_bcGDTL,False
Samp25_bcFUQM,False
Samp25_bcFTHG,False
Samp25_bcDJQG,False
Samp25_bcHKYR,False
Samp25_bcAOKW,False
Samp25_bcGLHJ,False
Samp25_bcHOLA,False
Samp25_bcFIZQ,False
Samp25_bcFSTY,False
Samp25_bcDDRO,False
Samp25_bcEWGX,False
Samp25_bcBLWH,False
Samp25_bcGAZX,False
Samp25_bcHNGI,False
Samp25_bcEXLP,False
Samp25_bcCTYJ,False
Samp25_bcGEDA,False
Samp25_bcDGQY,False
Samp25_bcEVDU,False
Samp25_bcGOVJ,False
Samp25_bcEOFU,False
Samp25_bcCWAE,False
Samp25_bcATLC,False
Samp25_bcGLOL,False
Samp25_bcCTFO,False
Samp25_bcEHTC,False
Samp25_bcCJEX,False
Samp25_bcCAUJ,False
Samp25_bcFMZA,False
Samp25_bcEZUY,False
Samp25_bcIHKV,False
Samp25_bcICXT,False
Samp25_bcHOCO,False
Samp25_bcDIHP,False
Samp25_bcEUGE,False
Samp25_bcAOFY,False
Samp25_bcAEMS,False
Samp25_bcCQDT,False
Samp25_bcGFDC,False
Samp25_bcGNHZ,False
Samp25_bcGHFI,False
Samp25_bcAKZX,False
Samp25_bcDNJY,False
Samp25_bcHJJY,False
Samp25_bcALVJ,False
Samp25_bcDZAR,False
Samp25_bcIIUK,False
Samp25_bcDLDM,False
Samp25_bcHCHE,False
Samp25_bcBMFJ,False
Samp25_bcCRPH,False
Samp25_bcFWOQ,False
Samp25_bcHHJA,False
Samp25_bcIBPU,False
Samp25_bcIFHJ,False
Samp25_bcHGWV,False
Samp25_bcBDIS,False
Samp25_bcENUU,False
Samp25_bcBSEP,False
Samp25_bcEUQG,False
Samp25_bcBGOT,False
Samp25_bcEJKM,False
Samp25_bcBUWO,False
Samp25_bcGFCF,False
Samp25_bcIIBN,False
Samp25_bcBJTB,False
Samp25_bcFBLC,False
Samp25_bcHXXE,False
Samp25_bcGKJC,False
Samp25_bcALUW,False
Samp25_bcGODG,False
Samp25_bcHCRJ,False
Samp25_bcDSYY,False
Samp25_bcGXPS,False
Samp25_bcFPSQ,False
Samp25_bcEYEP,False
Samp25_bcHBLO,False
Samp25_bcFPJW,False
Samp25_bcCVJP,False
Samp25_bcFFJC,False
Samp25_bcEGSZ,False
Samp25_bcBEUU,False
Samp25_bcAQSR,False
Samp25_bcBDTD,False
Samp25_bcAMMF,False
Samp25_bcHXMD,False
Samp25_bcAGMP,False
Samp25_bcBXQC,False
Samp25_bcFWSJ,False
Samp25_bcGRZV,False
Samp25_bcGHIO,False
Samp25_bcDMJO,False
Samp25_bcECTH,False
Samp25_bcEAGN,False
Samp25_bcGNQG,False
Samp25_bcDXTV,False
Samp25_bcHESC,False
Samp25_bcEXIQ,False
Samp25_bcGIVL,False
Samp25_bcBFPX,False
Samp25_bcEYOT,False
Samp25_bcECNO,False
Samp25_bcBKIA,False
Samp25_bcAMMK,False
Samp25_bcEFZL,False
Samp25_bcFWQV,False
Samp25_bcCRBY,False
Samp25_bcEYWM,False
Samp25_bcIIHQ,False
Samp25_bcCSEG,False
Samp25_bcHMBU,False
Samp25_bcGCHV,False
Samp25_bcGJAF,False
Samp25_bcFAAH,False
Samp25_bcECCH,False
Samp25_bcDGOA,False
Samp25_bcFYMK,False
Samp25_bcDXXS,False
Samp25_bcCVXZ,False
Samp25_bcAFVK,False
Samp25_bcELFD,False
Samp25_bcFKEK,False
Samp25_bcHYIX,False
Samp25_bcDTAT,False
Samp25_bcEHFA,False
Samp25_bcECNI,False
Samp25_bcFGNI,False
Samp25_bcBHRM,False
Samp25_bcGNOL,False
Samp25_bcBVSC,False
Samp25_bcATNJ,False
Samp25_bcHUYD,False
Samp25_bcDLOU,False
Samp25_bcAHDF,False
Samp25_bcFGIZ,False
Samp25_bcFWLD,False
Samp25_bcDNYW,False
Samp25_bcALPC,False
Samp25_bcHJUY,False
Samp25_bcBDIU,False
Samp25_bcBEQT,False
Samp25_bcDJCX,False
Samp25_bcBRIP,False
Samp25_bcDMYN,False
Samp25_bcHQIW,False
Samp25_bcDSFT,False
Samp25_bcBDTY,False
Samp25_bcAHCP,False
Samp25_bcGPPG,False
Samp25_bcCYHC,False
Samp25_bcBZBN,False
Samp25_bcGDXO,False
Samp25_bcCENO,False
Samp25_bcIJRW,False
Samp25_bcBOMW,False
Samp25_bcESKW,False
Samp25_bcGOQU,False
Samp25_bcCNLP,False
Samp25_bcAVKA,False
Samp25_bcBHGG,False
Samp25_bcAPWU,False
Samp25_bcGJQG,False
Samp25_bcCJOC,False
Samp25_bcFZZS,False
Samp25_bcABBI,False
Samp25_bcBIZN,False
Samp25_bcGBIG,False
Samp25_bcGIAH,False
Samp25_bcAUMD,False
Samp25_bcEVCC,False
Samp25_bcDNRQ,False
Samp25_bcFHIV,False
Samp25_bcFABZ,False
Samp25_bcEUFA,False
Samp25_bcGEKC,False
Samp25_bcDRGV,False
Samp25_bcAMYA,False
Samp25_bcAMCR,False
Samp25_bcEYEA,False
Samp25_bcFANO,False
Samp25_bcAPOM,False
Samp25_bcGSNC,False
Samp25_bcDBBO,False
Samp25_bcFHCT,False
Samp25_bcFVLT,False
Samp25_bcFBTR,False
Samp25_bcAEDV,False
Samp25_bcBZDZ,False
Samp25_bcDRRJ,False
Samp25_bcFHGF,False
Samp25_bcDGYS,False
Samp25_bcHNXK,False
Samp25_bcBNSO,False
Samp25_bcHWYX,False
Samp25_bcBJKK,False
Samp25_bcBHML,False
Samp25_bcBZHF,False
Samp25_bcDXMD,False
Samp25_bcHUQS,False
Samp25_bcHIQS,False
Samp25_bcICTB,False
Samp25_bcEIKY,False
Samp25_bcAISS,False
Samp25_bcIDWU,False
Samp25_bcHZDJ,False
Samp25_bcFZKU,False
Samp25_bcEAWT,False
Samp25_bcACQO,False
Samp25_bcAJPD,False
Samp25_bcBRDO,False
Samp25_bcDOJQ,False
Samp25_bcIHNN,False
Samp25_bcGKGW,False
Samp25_bcIFOO,False
Samp25_bcDWXX,False
Samp25_bcIJFO,False
Samp25_bcCCDB,False
Samp25_bcFJRC,False
Samp25_bcHITQ,False
Samp25_bcAAEA,False
Samp25_bcGUNP,False
Samp25_bcDPOD,False
Samp25_bcFWNN,False
Samp25_bcEUAA,False
Samp25_bcCSID,False
Samp25_bcBEPQ,False
Samp25_bcDXNP,False
Samp25_bcCHVJ,False
Samp25_bcEYOH,False
Samp25_bcFNXD,False
Samp25_bcBCGC,False
Samp25_bcHHWW,False
Samp25_bcDKVB,False
Samp25_bcAIRX,False
Samp25_bcIBZY,False
Samp25_bcEMCJ,False
Samp25_bcCADZ,False
Samp25_bcFWYB,False
Samp25_bcFWJS,False
Samp25_bcBPZX,False
Samp25_bcFUBM,False
Samp25_bcEYNW,False
Samp25_bcGKBB,False
Samp25_bcCIAQ,False
Samp25_bcDFQZ,False
Samp25_bcBPGL,False
Samp25_bcICVC,False
Samp25_bcGVAJ,False
Samp25_bcFWED,False
Samp25_bcBIJH,False
Samp25_bcIHDO,False
Samp25_bcBBPS,False
Samp25_bcAHII,False
Samp25_bcCNBK,False
Samp25_bcAKDS,False
Samp25_bcETLU,False
Samp25_bcGYZF,False
Samp25_bcBORG,False
Samp25_bcIHSZ,False
Samp25_bcHLBL,False
Samp25_bcCSTE,False
Samp25_bcEHUS,False
Samp25_bcIFVP,False
Samp25_bcEGWB,False
Samp25_bcBGUJ,False
Samp25_bcHGVT,False
Samp25_bcHAOG,False
Samp25_bcHIGO,False
Samp25_bcBSQP,False
Samp25_bcHGFV,False
Samp25_bcAMCT,False
Samp25_bcABZC,False
Samp25_bcGYUW,False
Samp25_bcGFMV,False
Samp25_bcBPVF,False
Samp25_bcGNNG,False
Samp25_bcFXQU,False
Samp25_bcFANU,False
Samp25_bcDFSJ,False
Samp25_bcFQAS,False
Samp25_bcAUWH,False
Samp25_bcCSDJ,False
Samp25_bcICKF,False
Samp25_bcIEXV,False
Samp25_bcHZMQ,False
Samp25_bcCHKH,False
Samp25_bcBZRE,False
Samp25_bcIDUQ,False
Samp25_bcHOPJ,False
Samp25_bcEXKO,False
Samp25_bcEYEM,False
Samp25_bcCABS,False
Samp25_bcCKBY,False
Samp25_bcGCIT,False
Samp25_bcACED,False
Samp25_bcIECW,False
Samp25_bcEBWP,False
Samp25_bcDFFB,False
Samp25_bcFKBW,False
Samp25_bcEHST,False
Samp25_bcFHJV,False
Samp25_bcDBRZ,False
Samp25_bcCETW,False
Samp25_bcEJVH,False
Samp25_bcGMWD,False
Samp25_bcGNQS,False
Samp25_bcGWVL,False
Samp25_bcAAXS,False
Samp25_bcIADX,False
Samp25_bcATDS,False
Samp25_bcCTIJ,False
Samp25_bcADAG,False
Samp25_bcEKRY,False
Samp25_bcDWDQ,False
Samp25_bcAFHH,False
Samp25_bcGQIF,False
Samp25_bcDPSB,False
Samp25_bcBWFD,False
Samp25_bcIJYE,False
